target,candidate_set,diagnostic,P,U,panel_size,P_vs_U_concordance,average_precision,first_positive_rank_min,first_positive_rank_max,first_positive_rank_expected,reciprocal_rank,recovered_P_at_5,recall_at_5,known_positive_precision_at_5,EF_at_5,NDCG_at_5,target_success_at_5,recovered_P_at_10,recall_at_10,known_positive_precision_at_10,EF_at_10,NDCG_at_10,target_success_at_10,recovered_P_at_20,recall_at_20,known_positive_precision_at_20,EF_at_20,NDCG_at_20,target_success_at_20
BRCA1,context_background,partner_training_seen,3,300,303,0.8466666666666667,0.031578947368421054,1,93,24.0,0.11730149938350881,0.15789473684210525,0.05263157894736842,0.031578947368421054,3.1894736842105265,0.043694183338038955,0.15124805837517608,0.3157894736842105,0.10526315789473684,0.031578947368421054,3.1894736842105265,0.06733249698274413,0.286421269371094,0.631578947368421,0.21052631578947367,0.031578947368421054,3.1894736842105265,0.1043320476987587,0.512155474478922
BRCA1,context_background,partner_positive_degree,3,300,303,0.8672222222222222,0.05881768504719324,11,11,11.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,5.05,0.1309019901681972,1.0
BRCA1,context_background,partner_positive_degree_fraction,3,300,303,0.3877777777777778,0.01673474945533769,32,32,32.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRCA1,all_U,partner_training_seen,3,450,453,0.8822222222222222,0.027522935779816515,1,107,27.5,0.10578907539681501,0.13761467889908258,0.045871559633027525,0.027522935779816515,4.155963302752294,0.03808208639553854,0.13256547295816778,0.27522935779816515,0.09174311926605505,0.027522935779816515,4.155963302752294,0.05868428636110728,0.25286518620137755,0.5504587155963303,0.1834862385321101,0.027522935779816515,4.155963302752294,0.09093160120534016,0.4590490344584488
BRCA1,all_U,partner_positive_degree,3,450,453,0.9096296296296297,0.05808080808080808,11,11,11.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,7.550000000000001,0.1309019901681972,1.0
BRCA1,all_U,partner_positive_degree_fraction,3,450,453,0.3814814814814815,0.013386047362583331,36,36,36.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRAS,context,partner_training_seen,3,150,153,0.44,0.017902813299232736,1,69,35.0,0.06983407309206313,0.07246376811594203,0.024154589371980676,0.014492753623188406,0.7391304347826088,0.020052886073013046,0.0724637681159419,0.14492753623188406,0.04830917874396135,0.014492753623188406,0.7391304347826088,0.030901387504157933,0.14492753623188404,0.2898550724637681,0.0966183574879227,0.014492753623188406,0.7391304347826088,0.04788185763952694,0.2898550724637683
KRAS,context,partner_positive_degree,3,150,153,0.4711111111111111,0.028944911297852472,21,21,21.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRAS,context,partner_positive_degree_fraction,3,150,153,0.36666666666666664,0.01834356794205637,29,115,57.66666666666667,0.019676311491993576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRAS,background,partner_training_seen,3,150,153,0.52,0.020479302832244008,1,45,23.0,0.09766551367891824,0.1111111111111111,0.037037037037037035,0.02222222222222222,1.1333333333333333,0.03074775864528667,0.11111111111111127,0.2222222222222222,0.07407407407407407,0.02222222222222222,1.1333333333333333,0.0473821275063755,0.22222222222222232,0.4444444444444444,0.14814814814814814,0.02222222222222222,1.1333333333333333,0.07341884838060797,0.44444444444444453
KRAS,background,partner_positive_degree,3,150,153,0.5488888888888889,0.046405228758169936,10,10,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.13565197343244778,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.13565197343244778,1.0
KRAS,background,partner_positive_degree_fraction,3,150,153,0.3888888888888889,0.017731682837069253,12,121,48.333333333333336,0.029088478205550883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16216216216216217,0.05405405405405406,0.008108108108108109,0.41351351351351356,0.018752260345446196,0.15626535626535631
KRAS,low_plausibility,partner_training_seen,3,150,153,0.5866666666666667,0.026405228758169932,1,25,13.0,0.1526383271101403,0.2,0.06666666666666667,0.04,2.04,0.055345965561516004,0.19999999999999984,0.4,0.13333333333333333,0.04,2.04,0.0852878295114759,0.4,0.8,0.26666666666666666,0.04,2.04,0.13215392708509435,0.8
KRAS,low_plausibility,partner_positive_degree,3,150,153,0.5966666666666667,0.046405228758169936,9,10,9.5,0.10555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.1384594731461384,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.1384594731461384,1.0
KRAS,low_plausibility,partner_positive_degree_fraction,3,150,153,0.3488888888888889,0.016328502415458936,11,137,53.0,0.028041159866993515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15625,0.052083333333333336,0.0078125,0.3984375,0.018307069364694707,0.1507135826771655
KRAS,context_background,partner_training_seen,3,300,303,0.48,0.009550512573381232,1,113,57.0,0.04698249324074055,0.04424778761061947,0.014749262536873156,0.008849557522123894,0.8938053097345132,0.0122446826463531,0.044247787610619316,0.08849557522123894,0.029498525073746312,0.008849557522123894,0.8938053097345132,0.018868988829972545,0.08849557522123885,0.17699115044247787,0.058997050147492625,0.008849557522123894,0.8938053097345132,0.029237594487852733,0.17699115044247793
KRAS,context_background,partner_positive_degree,3,300,303,0.51,0.01771177117711771,30,30,30.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRAS,context_background,partner_positive_degree_fraction,3,300,303,0.37777777777777777,0.00909799337619326,40,235,105.0,0.011672572910344478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRAS,all_U,partner_training_seen,3,450,453,0.5155555555555555,0.006848101061858494,1,137,69.0,0.04015212982368254,0.0364963503649635,0.0121654501216545,0.0072992700729927005,1.1021897810218977,0.01009962875210146,0.03649635036496357,0.072992700729927,0.024330900243309,0.0072992700729927005,1.1021897810218977,0.015563472538590492,0.07299270072992703,0.145985401459854,0.048661800486618,0.0072992700729927005,1.1021897810218977,0.024115680125017216,0.14598540145985395
KRAS,all_U,partner_positive_degree,3,450,453,0.5388888888888889,0.01296201958453614,38,39,38.5,0.025978407557354925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRAS,all_U,partner_positive_degree_fraction,3,450,453,0.36814814814814817,0.005872558910131804,50,371,157.0,0.008226220242298694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDK2,context,partner_training_seen,3,150,153,0.37333333333333335,0.0196078431372549,39,151,67.0,0.016460622088127996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDK2,context,partner_positive_degree,3,150,153,0.37333333333333335,0.0196078431372549,39,151,67.0,0.016460622088127996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDK2,context,partner_positive_degree_fraction,3,150,153,0.51,0.022222222222222223,16,133,45.25,0.028483134377068606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.041666666666666664,0.00625,0.31875000000000003,0.013831056396085166,0.12083392679105542
CDK2,background,partner_training_seen,3,150,153,0.4,0.0196078431372549,31,151,61.0,0.018804194516987487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDK2,background,partner_positive_degree,3,150,153,0.4033333333333333,0.0196078431372549,30,151,60.25,0.0191557059399636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDK2,background,partner_positive_degree_fraction,3,150,153,0.5233333333333333,0.022058823529411766,11,134,41.75,0.034102278719981415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23809523809523808,0.07936507936507936,0.011904761904761904,0.6071428571428571,0.027896486650963365,0.2213210445468512
CDK2,low_plausibility,partner_training_seen,3,150,153,0.4033333333333333,0.0196078431372549,30,151,60.25,0.0191557059399636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDK2,low_plausibility,partner_positive_degree,3,150,153,0.4033333333333333,0.0196078431372549,30,151,60.25,0.0191557059399636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDK2,low_plausibility,partner_positive_degree_fraction,3,150,153,0.47,0.020833333333333332,19,142,49.75,0.025240510193659492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.015873015873015872,0.0023809523809523807,0.12142857142857141,0.005129087556257708,0.0472380952380953
CDK2,context_background,partner_training_seen,3,300,303,0.38666666666666666,0.009900990099009901,69,301,127.0,0.008837804255142898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDK2,context_background,partner_positive_degree,3,300,303,0.3883333333333333,0.009900990099009901,68,301,126.25,0.008912398468250513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDK2,context_background,partner_positive_degree_fraction,3,300,303,0.5166666666666667,0.011194029850746268,26,266,86.0,0.015699689824504846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDK2,all_U,partner_training_seen,3,450,453,0.39222222222222225,0.006622516556291391,98,451,186.25,0.006077740654352096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDK2,all_U,partner_positive_degree,3,450,453,0.3933333333333333,0.006622516556291391,97,451,185.5,0.006113299794655992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDK2,all_U,partner_positive_degree_fraction,3,450,453,0.5011111111111111,0.007334963325183374,44,407,134.75,0.009749554875094726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIF1A,context,partner_training_seen,3,150,153,0.38,0.0196078431372549,37,151,65.5,0.016979895309804767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIF1A,context,partner_positive_degree,3,150,153,0.38,0.0196078431372549,37,151,65.5,0.016979895309804767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIF1A,context,partner_positive_degree_fraction,3,150,153,0.5133333333333333,0.022388059701492536,16,132,45.0,0.02859074546742734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12605042016806722,0.04201680672268907,0.0063025210084033615,0.32142857142857145,0.013947283760758149,0.12181404504435411
HIF1A,background,partner_training_seen,3,150,153,0.42,0.0196078431372549,25,151,56.5,0.02118691865143119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIF1A,background,partner_positive_degree,3,150,153,0.42333333333333334,0.0196078431372549,24,151,55.75,0.021659528221013517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIF1A,background,partner_positive_degree_fraction,3,150,153,0.5133333333333333,0.02142857142857143,10,138,42.0,0.03508264952828187,0.0,0.0,0.0,0.0,0.0,0.0,0.022900763358778626,0.007633587786259542,0.0022900763358778627,0.116793893129771,0.003106533742727812,0.022900763358778664,0.25190839694656486,0.08396946564885495,0.012595419847328242,0.6423664122137404,0.02993826899479944,0.23298146909011463
HIF1A,low_plausibility,partner_training_seen,3,150,153,0.42,0.0196078431372549,25,151,56.5,0.02118691865143119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIF1A,low_plausibility,partner_positive_degree,3,150,153,0.42,0.0196078431372549,25,151,56.5,0.02118691865143119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIF1A,low_plausibility,partner_positive_degree_fraction,3,150,153,0.48,0.020689655172413793,15,143,47.0,0.02835865502469941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13740458015267176,0.04580152671755725,0.0068702290076335885,0.350381679389313,0.015356380244635778,0.13217441177675515
HIF1A,context_background,partner_training_seen,3,300,303,0.4,0.009900990099009901,61,301,121.0,0.009480196505404211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIF1A,context_background,partner_positive_degree,3,300,303,0.40166666666666667,0.009900990099009901,60,301,120.25,0.009568554745091872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIF1A,context_background,partner_positive_degree_fraction,3,300,303,0.5133333333333333,0.01107011070110701,25,269,86.0,0.015903930578121447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIF1A,all_U,partner_training_seen,3,450,453,0.4066666666666667,0.006622516556291391,85,451,176.5,0.0065829262097828216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIF1A,all_U,partner_positive_degree,3,450,453,0.4077777777777778,0.006622516556291391,84,451,175.75,0.006626076228931308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIF1A,all_U,partner_positive_degree_fraction,3,450,453,0.5022222222222222,0.007263922518159807,39,411,132.0,0.010283464277161342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTNNB1,context,partner_training_seen,3,150,153,0.55,0.02233115468409586,1,36,18.5,0.11595997768873993,0.1388888888888889,0.0462962962962963,0.02777777777777778,1.4166666666666667,0.03843469830660833,0.13888888888888895,0.2777777777777778,0.0925925925925926,0.02777777777777778,1.4166666666666667,0.05922765938296937,0.2777777777777779,0.5555555555555556,0.1851851851851852,0.02777777777777778,1.4166666666666667,0.09177356047575996,0.5555555555555558
CTNNB1,context,partner_positive_degree,3,150,153,0.5844444444444444,0.09640522875816993,4,4,4.0,0.25,1.0,0.3333333333333333,0.2,10.200000000000001,0.20210734650054757,1.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.20210734650054757,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.20210734650054757,1.0
CTNNB1,context,partner_positive_degree_fraction,3,150,153,0.3688888888888889,0.017019400352733687,15,134,54.666666666666664,0.024886319350470688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09917355371900827,0.03305785123966942,0.0049586776859504135,0.2528925619834711,0.011083668385935466,0.0971074380165291
CTNNB1,background,partner_training_seen,3,150,153,0.5266666666666666,0.020823833409332724,1,43,22.0,0.10116275861864714,0.11627906976744186,0.03875968992248062,0.023255813953488372,1.186046511627907,0.03217788695436977,0.11627906976744207,0.23255813953488372,0.07751937984496124,0.023255813953488372,1.186046511627907,0.04958594739039296,0.2325581395348839,0.46511627906976744,0.15503875968992248,0.023255813953488372,1.186046511627907,0.07683367853784556,0.4651162790697675
CTNNB1,background,partner_positive_degree,3,150,153,0.5688888888888889,0.09640522875816993,4,4,4.0,0.25,1.0,0.3333333333333333,0.2,10.200000000000001,0.20210734650054757,1.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.20210734650054757,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.20210734650054757,1.0
CTNNB1,background,partner_positive_degree_fraction,3,150,153,0.36666666666666664,0.01721930726095815,19,132,56.666666666666664,0.0225531832986138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034782608695652174,0.011594202898550725,0.0017391304347826088,0.08869565217391305,0.0037464639541360655,0.03463005339435554
CTNNB1,low_plausibility,partner_training_seen,3,150,153,0.5966666666666667,0.028223410576351752,1,22,11.5,0.16776423864623977,0.22727272727272727,0.07575757575757576,0.045454545454545456,2.3181818181818183,0.06289314268354092,0.2272727272727274,0.45454545454545453,0.15151515151515152,0.045454545454545456,2.3181818181818183,0.09691798808122261,0.4545454545454545,0.9090909090909091,0.30303030303030304,0.045454545454545456,2.3181818181818183,0.1501749171421527,0.9090909090909092
CTNNB1,low_plausibility,partner_positive_degree,3,150,153,0.62,0.17973856209150327,2,2,2.0,0.5,1.0,0.3333333333333333,0.2,10.200000000000001,0.2960819109658652,1.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.2960819109658652,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.2960819109658652,1.0
CTNNB1,low_plausibility,partner_positive_degree_fraction,3,150,153,0.36666666666666664,0.01658533313209572,9,138,52.0,0.03028092915467475,0.0,0.0,0.0,0.0,0.0,0.0,0.030534351145038167,0.010178117048346055,0.0030534351145038168,0.15572519083969466,0.004227770172401172,0.030416911332941887,0.183206106870229,0.061068702290076333,0.00916030534351145,0.467175572519084,0.022115593673782262,0.17545507927187343
CTNNB1,context_background,partner_training_seen,3,300,303,0.5383333333333333,0.010874164339510873,1,78,39.5,0.06333744937304374,0.0641025641025641,0.021367521367521364,0.01282051282051282,1.2948717948717947,0.017739091526126925,0.06410256410256399,0.1282051282051282,0.04273504273504273,0.01282051282051282,1.2948717948717947,0.02733584279213971,0.12820512820512797,0.2564102564102564,0.08547008547008546,0.01282051282051282,1.2948717948717947,0.042357027911889215,0.25641025641025617
CTNNB1,context_background,partner_positive_degree,3,300,303,0.5766666666666667,0.054219707685054214,7,7,7.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,10.1,0.15642624200758548,1.0,1.0,0.3333333333333333,0.05,5.05,0.15642624200758548,1.0
CTNNB1,context_background,partner_positive_degree_fraction,3,300,303,0.36777777777777776,0.008635719734117902,33,265,110.33333333333333,0.011947080067894068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTNNB1,all_U,partner_training_seen,3,450,453,0.5577777777777778,0.007782014404530961,1,99,50.0,0.052296742602420385,0.050505050505050504,0.016835016835016835,0.0101010101010101,1.525252525252525,0.01397625392967576,0.0505050505050505,0.10101010101010101,0.03367003367003367,0.0101010101010101,1.525252525252525,0.021537330684716135,0.10101010101010088,0.20202020202020202,0.06734006734006734,0.0101010101010101,1.525252525252525,0.033372203809367264,0.202020202020202
CTNNB1,all_U,partner_positive_degree,3,450,453,0.5911111111111111,0.04608167770419426,8,8,8.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,15.100000000000001,0.1480409554829326,1.0,1.0,0.3333333333333333,0.05,7.550000000000001,0.1480409554829326,1.0
CTNNB1,all_U,partner_positive_degree_fraction,3,450,453,0.3674074074074074,0.00571236559139785,41,402,161.33333333333331,0.00857550333997129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNFRSF1A,context,partner_training_seen,3,150,153,0.9166666666666666,0.10714285714285714,1,26,7.25,0.2800581968038116,0.5357142857142857,0.17857142857142858,0.10714285714285714,5.464285714285714,0.14824812203977503,0.45940170940170943,1.0714285714285714,0.35714285714285715,0.10714285714285714,5.464285714285714,0.22844954333431042,0.7509157509157509,2.142857142857143,0.7142857142857143,0.10714285714285714,5.464285714285714,0.3539837332636456,0.982905982905983
TNFRSF1A,context,partner_positive_degree,3,150,153,0.9611111111111111,0.55,1,1,1.0,1.0,2.0,0.6666666666666666,0.4,20.400000000000002,0.6713860725233041,1.0,2.0,0.6666666666666666,0.2,10.200000000000001,0.6713860725233041,1.0,3.0,1.0,0.15,7.6499999999999995,0.7809943128026513,1.0
TNFRSF1A,context,partner_positive_degree_fraction,3,150,153,0.3611111111111111,0.0487248797107952,8,9,8.5,0.11805555555555555,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.1446539641713808,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.1446539641713808,1.0
TNFRSF1A,background,partner_training_seen,3,150,153,0.9066666666666666,0.0967741935483871,1,29,8.0,0.26143915814860547,0.4838709677419355,0.16129032258064516,0.0967741935483871,4.935483870967742,0.13390152958431292,0.421579532814238,0.967741935483871,0.3225806451612903,0.0967741935483871,4.935483870967742,0.20634152301163522,0.7041156840934372,1.935483870967742,0.6451612903225806,0.0967741935483871,4.935483870967742,0.3197272429478089,0.9632925472747498
TNFRSF1A,background,partner_positive_degree,3,150,153,0.9466666666666667,0.2976190476190476,2,2,2.0,0.5,1.0,0.3333333333333333,0.2,10.200000000000001,0.2960819109658652,1.0,2.0,0.6666666666666666,0.2,10.200000000000001,0.4441228664487979,1.0,2.6666666666666665,0.8888888888888888,0.13333333333333333,6.8,0.5159300922364057,1.0
TNFRSF1A,background,partner_positive_degree_fraction,3,150,153,0.36666666666666664,0.04518743667679838,10,10,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.13565197343244778,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.13565197343244778,1.0
TNFRSF1A,low_plausibility,partner_training_seen,3,150,153,0.85,0.0625,1,46,12.25,0.19296503315635571,0.3125,0.10416666666666667,0.0625,3.1875,0.08647807118986876,0.2864824236817761,0.625,0.20833333333333334,0.0625,3.1875,0.1332622336116811,0.5122571692876965,1.25,0.4166666666666667,0.0625,3.1875,0.20649051107045993,0.8105920444033302
TNFRSF1A,low_plausibility,partner_positive_degree,3,150,153,0.8611111111111112,0.1143317230273752,6,6,6.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.16716045496620227,1.0,2.0,0.6666666666666666,0.1,5.1000000000000005,0.27866609684348476,1.0
TNFRSF1A,low_plausibility,partner_positive_degree_fraction,3,150,153,0.33444444444444443,0.026872654532229,22,22,22.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNFRSF1A,context_background,partner_training_seen,3,300,303,0.9116666666666666,0.05357142857142857,1,54,14.25,0.17285940859906834,0.26785714285714285,0.08928571428571429,0.05357142857142857,5.410714285714286,0.07412406101988751,0.2487373737373738,0.5357142857142857,0.17857142857142858,0.05357142857142857,5.410714285714286,0.11422477166715521,0.45238095238095255,1.0714285714285714,0.35714285714285715,0.05357142857142857,5.410714285714286,0.1769918666318228,0.7424242424242424
TNFRSF1A,context_background,partner_positive_degree,3,300,303,0.9538888888888889,0.2596491228070176,2,2,2.0,0.5,1.0,0.3333333333333333,0.2,20.2,0.2960819109658652,1.0,2.0,0.6666666666666666,0.2,20.2,0.431733884398313,1.0,2.0,0.6666666666666666,0.1,10.1,0.431733884398313,1.0
TNFRSF1A,context_background,partner_positive_degree_fraction,3,300,303,0.3638888888888889,0.02445818976068086,17,18,17.5,0.05718954248366013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,5.05,0.11150564187728251,1.0
TNFRSF1A,all_U,partner_training_seen,3,450,453,0.8911111111111111,0.0297029702970297,1,99,25.5,0.11203874265874625,0.1485148514851485,0.0495049504950495,0.0297029702970297,4.485148514851485,0.04109848927835347,0.14263426342634278,0.297029702970297,0.099009900990099,0.0297029702970297,4.485148514851485,0.06333254666693755,0.2710171017101711,0.594059405940594,0.198019801980198,0.0297029702970297,4.485148514851485,0.09813410427110966,0.48802880288028805
TNFRSF1A,all_U,partner_positive_degree,3,450,453,0.922962962962963,0.08560575227241893,7,7,7.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,15.100000000000001,0.15642624200758548,1.0,1.0,0.3333333333333333,0.05,7.550000000000001,0.15642624200758548,1.0
TNFRSF1A,all_U,partner_positive_degree_fraction,3,450,453,0.3540740740740741,0.012513395355701718,38,39,38.5,0.025978407557354925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BECN1,context,partner_training_seen,3,150,153,0.6833333333333333,0.03490474203865943,1,46,16.0,0.1494766887709037,0.2127659574468085,0.07092198581560284,0.0425531914893617,2.1702127659574466,0.05887868676757022,0.20351526364477313,0.425531914893617,0.14184397163120568,0.0425531914893617,2.1702127659574466,0.0907317335228467,0.38390379278445874,0.851063829787234,0.28368794326241137,0.0425531914893617,2.1702127659574466,0.1405892841330791,0.6753006475485661
BECN1,context,partner_positive_degree,3,150,153,0.6933333333333334,0.05018674136321195,19,21,20.0,0.05008354218880534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.2222222222222222,0.03333333333333333,1.7,0.07180722578760791,0.6666666666666667
BECN1,context,partner_positive_degree_fraction,3,150,153,0.5,0.030011088378446252,19,19,19.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.10858087310103355,1.0
BECN1,background,partner_training_seen,3,150,153,0.7366666666666667,0.04954670040059034,1,30,10.666666666666666,0.20181634636243465,0.3225806451612903,0.10752688172043011,0.06451612903225806,3.290322580645161,0.08926768638954194,0.30107526881720426,0.6451612903225806,0.21505376344086022,0.06451612903225806,3.290322580645161,0.13756101534109014,0.5483870967741935,1.2903225806451613,0.43010752688172044,0.06451612903225806,3.290322580645161,0.21315149529853927,0.8817204301075269
