snapshot,source_key,value
shift.json,development/within_length_bin_full/positive_weighted_within_bin_concordance/sequence_length_ratio,0.6485176201414079
shift.json,development/within_length_bin_full/positive_weighted_within_bin_concordance/sequence_length_sum,0.5732721463566137
shift.json,development/within_length_bin_full/positive_weighted_within_bin_concordance/within_pair_3mer_cosine,0.6767956981575434
shift.json,development/within_length_bin_without_largest/bins/0/concordance/deterministic_hash,0.3786780297361238
shift.json,development/within_length_bin_without_largest/bins/0/concordance/exact_training_interolog_3mer,0.6425458701293292
shift.json,development/within_length_bin_without_largest/bins/0/concordance/lightweight_esm2_150m_linear__linear_lr3e-4,0.783125654842282
shift.json,development/within_length_bin_without_largest/bins/0/concordance/sequence_length_ratio,0.4836920932495685
shift.json,development/within_length_bin_without_largest/bins/0/concordance/sequence_length_sum,0.5191151524223774
shift.json,development/within_length_bin_without_largest/bins/0/concordance/within_pair_3mer_cosine,0.569099093199691
shift.json,development/within_length_bin_without_largest/bins/0/positive_rows,36.0
shift.json,development/within_length_bin_without_largest/bins/0/unlabeled_rows,17816.0
shift.json,development/within_length_bin_without_largest/bins/1/concordance/deterministic_hash,0.485024641942681
shift.json,development/within_length_bin_without_largest/bins/1/concordance/exact_training_interolog_3mer,0.6718147300923886
shift.json,development/within_length_bin_without_largest/bins/1/concordance/lightweight_esm2_150m_linear__linear_lr3e-4,0.7790497284794904
shift.json,development/within_length_bin_without_largest/bins/1/concordance/sequence_length_ratio,0.5404547780353355
shift.json,development/within_length_bin_without_largest/bins/1/concordance/sequence_length_sum,0.5673143400843521
shift.json,development/within_length_bin_without_largest/bins/1/concordance/within_pair_3mer_cosine,0.5819297982346037
shift.json,development/within_length_bin_without_largest/bins/1/positive_rows,139.0
shift.json,development/within_length_bin_without_largest/bins/1/unlabeled_rows,90083.0
shift.json,development/within_length_bin_without_largest/bins/10/concordance/deterministic_hash,0.5279882513557217
shift.json,development/within_length_bin_without_largest/bins/10/concordance/exact_training_interolog_3mer,0.7062332140988977
shift.json,development/within_length_bin_without_largest/bins/10/concordance/lightweight_esm2_150m_linear__linear_lr3e-4,0.851004053814283
shift.json,development/within_length_bin_without_largest/bins/10/concordance/sequence_length_ratio,0.610832954414763
shift.json,development/within_length_bin_without_largest/bins/10/concordance/sequence_length_sum,0.3477962231970562
shift.json,development/within_length_bin_without_largest/bins/10/concordance/within_pair_3mer_cosine,0.7422445810876991
shift.json,development/within_length_bin_without_largest/bins/10/positive_rows,83.0
shift.json,development/within_length_bin_without_largest/bins/10/unlabeled_rows,42554.0
shift.json,development/within_length_bin_without_largest/bins/11/concordance/deterministic_hash,0.5507689507690943
shift.json,development/within_length_bin_without_largest/bins/11/concordance/exact_training_interolog_3mer,0.7182819182820569
shift.json,development/within_length_bin_without_largest/bins/11/concordance/lightweight_esm2_150m_linear__linear_lr3e-4,0.6899232565899609
shift.json,development/within_length_bin_without_largest/bins/11/concordance/sequence_length_ratio,0.585324718658163
shift.json,development/within_length_bin_without_largest/bins/11/concordance/sequence_length_sum,0.3552067218734671
shift.json,development/within_length_bin_without_largest/bins/11/concordance/within_pair_3mer_cosine,0.5129189795856969
shift.json,development/within_length_bin_without_largest/bins/11/positive_rows,11.0
shift.json,development/within_length_bin_without_largest/bins/11/unlabeled_rows,29970.0
shift.json,development/within_length_bin_without_largest/bins/15/concordance/deterministic_hash,0.649132624510312
shift.json,development/within_length_bin_without_largest/bins/15/concordance/exact_training_interolog_3mer,0.7209942174966872
shift.json,development/within_length_bin_without_largest/bins/15/concordance/lightweight_esm2_150m_linear__linear_lr3e-4,0.8109494497294696
shift.json,development/within_length_bin_without_largest/bins/15/concordance/sequence_length_ratio,0.47183361313184524
shift.json,development/within_length_bin_without_largest/bins/15/concordance/sequence_length_sum,0.5983958216750256
shift.json,development/within_length_bin_without_largest/bins/15/concordance/within_pair_3mer_cosine,0.5451408319343115
shift.json,development/within_length_bin_without_largest/bins/15/positive_rows,2.0
shift.json,development/within_length_bin_without_largest/bins/15/unlabeled_rows,5361.0
shift.json,development/within_length_bin_without_largest/bins/2/concordance/deterministic_hash,0.49728532047301205
shift.json,development/within_length_bin_without_largest/bins/2/concordance/exact_training_interolog_3mer,0.6215124816444376
shift.json,development/within_length_bin_without_largest/bins/2/concordance/lightweight_esm2_150m_linear__linear_lr3e-4,0.758428062392484
shift.json,development/within_length_bin_without_largest/bins/2/concordance/sequence_length_ratio,0.6225766957643148
shift.json,development/within_length_bin_without_largest/bins/2/concordance/sequence_length_sum,0.5930148812605761
shift.json,development/within_length_bin_without_largest/bins/2/concordance/within_pair_3mer_cosine,0.635025200403399
shift.json,development/within_length_bin_without_largest/bins/2/positive_rows,39.0
shift.json,development/within_length_bin_without_largest/bins/2/unlabeled_rows,54934.0
shift.json,development/within_length_bin_without_largest/bins/3/concordance/deterministic_hash,0.6542720306515122
shift.json,development/within_length_bin_without_largest/bins/3/concordance/exact_training_interolog_3mer,0.7248850574714624
shift.json,development/within_length_bin_without_largest/bins/3/concordance/lightweight_esm2_150m_linear__linear_lr3e-4,0.5945593869732616
shift.json,development/within_length_bin_without_largest/bins/3/concordance/sequence_length_ratio,0.8746296296299444
shift.json,development/within_length_bin_without_largest/bins/3/concordance/sequence_length_sum,0.5958141762452484
shift.json,development/within_length_bin_without_largest/bins/3/concordance/within_pair_3mer_cosine,0.5474648786718777
shift.json,development/within_length_bin_without_largest/bins/3/positive_rows,8.0
shift.json,development/within_length_bin_without_largest/bins/3/unlabeled_rows,19575.0
shift.json,development/within_length_bin_without_largest/bins/5/concordance/deterministic_hash,0.49174265805720946
shift.json,development/within_length_bin_without_largest/bins/5/concordance/exact_training_interolog_3mer,0.7414895372432438
shift.json,development/within_length_bin_without_largest/bins/5/concordance/lightweight_esm2_150m_linear__linear_lr3e-4,0.7871153744558514
shift.json,development/within_length_bin_without_largest/bins/5/concordance/sequence_length_ratio,0.6245086209300958
shift.json,development/within_length_bin_without_largest/bins/5/concordance/sequence_length_sum,0.6944826791068286
shift.json,development/within_length_bin_without_largest/bins/5/concordance/within_pair_3mer_cosine,0.7392275902474215
shift.json,development/within_length_bin_without_largest/bins/5/positive_rows,331.0
shift.json,development/within_length_bin_without_largest/bins/5/unlabeled_rows,112308.0
shift.json,development/within_length_bin_without_largest/bins/6/concordance/deterministic_hash,0.5051397664053429
shift.json,development/within_length_bin_without_largest/bins/6/concordance/exact_training_interolog_3mer,0.8277954005349206
shift.json,development/within_length_bin_without_largest/bins/6/concordance/lightweight_esm2_150m_linear__linear_lr3e-4,0.87461111202622
shift.json,development/within_length_bin_without_largest/bins/6/concordance/sequence_length_ratio,0.7876084126414242
shift.json,development/within_length_bin_without_largest/bins/6/concordance/sequence_length_sum,0.5822578078271461
shift.json,development/within_length_bin_without_largest/bins/6/concordance/within_pair_3mer_cosine,0.7806614313730614
shift.json,development/within_length_bin_without_largest/bins/6/positive_rows,491.0
shift.json,development/within_length_bin_without_largest/bins/6/unlabeled_rows,137776.0
shift.json,development/within_length_bin_without_largest/bins/7/concordance/deterministic_hash,0.49492654266476
shift.json,development/within_length_bin_without_largest/bins/7/concordance/exact_training_interolog_3mer,0.5886575547477283
shift.json,development/within_length_bin_without_largest/bins/7/concordance/lightweight_esm2_150m_linear__linear_lr3e-4,0.7225085381459365
shift.json,development/within_length_bin_without_largest/bins/7/concordance/sequence_length_ratio,0.4657675662233239
shift.json,development/within_length_bin_without_largest/bins/7/concordance/sequence_length_sum,0.45834046271383017
shift.json,development/within_length_bin_without_largest/bins/7/concordance/within_pair_3mer_cosine,0.5145268258627393
shift.json,development/within_length_bin_without_largest/bins/7/positive_rows,27.0
shift.json,development/within_length_bin_without_largest/bins/7/unlabeled_rows,48703.0
shift.json,development/within_length_bin_without_largest/positive_coverage,1.0
shift.json,development/within_length_bin_without_largest/positive_weighted_within_bin_concordance/deterministic_hash,0.4978683362365951
shift.json,development/within_length_bin_without_largest/positive_weighted_within_bin_concordance/exact_training_interolog_3mer,0.7560297727729697
shift.json,development/within_length_bin_without_largest/positive_weighted_within_bin_concordance/lightweight_esm2_150m_linear__linear_lr3e-4,0.822739479031962
shift.json,development/within_length_bin_without_largest/positive_weighted_within_bin_concordance/sequence_length_ratio,0.6751489635359926
shift.json,development/within_length_bin_without_largest/positive_weighted_within_bin_concordance/sequence_length_sum,0.5891582069992556
shift.json,development/within_length_bin_without_largest/positive_weighted_within_bin_concordance/within_pair_3mer_cosine,0.7204297526125624
shift.json,label_blind_endpoint_partition_summary/development/components,1071.0
shift.json,label_blind_endpoint_partition_summary/development/endpoint_length_p10_p50_p90/0,173.0
shift.json,label_blind_endpoint_partition_summary/development/endpoint_length_p10_p50_p90/1,467.0
shift.json,label_blind_endpoint_partition_summary/development/endpoint_length_p10_p50_p90/2,895.0
shift.json,label_blind_endpoint_partition_summary/development/endpoints,2550.0
shift.json,label_blind_endpoint_partition_summary/development/largest_component,643.0
shift.json,label_blind_endpoint_partition_summary/development/singleton_components,796.0
shift.json,label_blind_endpoint_partition_summary/test/components,1284.0
shift.json,label_blind_endpoint_partition_summary/test/endpoint_length_p10_p50_p90/0,162.0
shift.json,label_blind_endpoint_partition_summary/test/endpoint_length_p10_p50_p90/1,440.0
shift.json,label_blind_endpoint_partition_summary/test/endpoint_length_p10_p50_p90/2,1047.0
shift.json,label_blind_endpoint_partition_summary/test/endpoints,2550.0
shift.json,label_blind_endpoint_partition_summary/test/largest_component,111.0
shift.json,label_blind_endpoint_partition_summary/test/singleton_components,931.0
shift.json,label_blind_endpoint_partition_summary/train/components,5427.0
shift.json,label_blind_endpoint_partition_summary/train/endpoint_length_p10_p50_p90/0,168.0
shift.json,label_blind_endpoint_partition_summary/train/endpoint_length_p10_p50_p90/1,418.5
shift.json,label_blind_endpoint_partition_summary/train/endpoint_length_p10_p50_p90/2,1050.0
shift.json,label_blind_endpoint_partition_summary/train/endpoints,11900.0
shift.json,label_blind_endpoint_partition_summary/train/largest_component,1624.0
shift.json,label_blind_endpoint_partition_summary/train/singleton_components,3992.0
shift.json,published_comparison/C1/deterministic_hash/development,0.49324689379684544
shift.json,published_comparison/C1/deterministic_hash/development_ci95/0,0.4761590957228401
shift.json,published_comparison/C1/deterministic_hash/development_ci95/1,0.5094907288740104
shift.json,published_comparison/C1/deterministic_hash/test,0.5071234356801843
shift.json,published_comparison/C1/deterministic_hash/test_ci95/0,0.4883278807270853
shift.json,published_comparison/C1/deterministic_hash/test_ci95/1,0.5234199987689061
shift.json,published_comparison/C1/exact_training_interolog_3mer/development,0.6209214147156702
shift.json,published_comparison/C1/exact_training_interolog_3mer/development_ci95/0,0.5761362640876896
shift.json,published_comparison/C1/exact_training_interolog_3mer/development_ci95/1,0.6543486893446728
shift.json,published_comparison/C1/exact_training_interolog_3mer/test,0.6331138199007801
shift.json,published_comparison/C1/exact_training_interolog_3mer/test_ci95/0,0.5901965154536306
shift.json,published_comparison/C1/exact_training_interolog_3mer/test_ci95/1,0.6670380033848466
shift.json,published_comparison/C1/lightweight_esm2_150m_linear__linear_lr3e-4/development,0.8485650687614544
shift.json,published_comparison/C1/lightweight_esm2_150m_linear__linear_lr3e-4/development_ci95/0,0.8323245187173908
shift.json,published_comparison/C1/lightweight_esm2_150m_linear__linear_lr3e-4/development_ci95/1,0.866204079259807
shift.json,published_comparison/C1/lightweight_esm2_150m_linear__linear_lr3e-4/test,0.8434933190102009
shift.json,published_comparison/C1/lightweight_esm2_150m_linear__linear_lr3e-4/test_ci95/0,0.827234492066085
shift.json,published_comparison/C1/lightweight_esm2_150m_linear__linear_lr3e-4/test_ci95/1,0.8599873005641381
shift.json,published_comparison/C1/sequence_length_ratio/development,0.5526079991289637
shift.json,published_comparison/C1/sequence_length_ratio/development_ci95/0,0.5298958590405372
shift.json,published_comparison/C1/sequence_length_ratio/development_ci95/1,0.5821280490993924
shift.json,published_comparison/C1/sequence_length_ratio/test,0.5482846642570108
shift.json,published_comparison/C1/sequence_length_ratio/test_ci95/0,0.5247993976715785
shift.json,published_comparison/C1/sequence_length_ratio/test_ci95/1,0.5758448484395945
shift.json,published_comparison/C1/sequence_length_sum/development,0.45994242451364115
shift.json,published_comparison/C1/sequence_length_sum/development_ci95/0,0.4220353050359097
shift.json,published_comparison/C1/sequence_length_sum/development_ci95/1,0.49546296150011687
shift.json,published_comparison/C1/sequence_length_sum/test,0.47589335958336165
shift.json,published_comparison/C1/sequence_length_sum/test_ci95/0,0.438684614212387
shift.json,published_comparison/C1/sequence_length_sum/test_ci95/1,0.5164686990681586
shift.json,published_comparison/C1/within_pair_3mer_cosine/development,0.5174725822527396
shift.json,published_comparison/C1/within_pair_3mer_cosine/development_ci95/0,0.4877858875744042
shift.json,published_comparison/C1/within_pair_3mer_cosine/development_ci95/1,0.5586238088839771
shift.json,published_comparison/C1/within_pair_3mer_cosine/test,0.5241814279560632
shift.json,published_comparison/C1/within_pair_3mer_cosine/test_ci95/0,0.49475681776650043
shift.json,published_comparison/C1/within_pair_3mer_cosine/test_ci95/1,0.5607180367285507
shift.json,published_comparison/C2/deterministic_hash/development,0.49799197254441696
shift.json,published_comparison/C2/deterministic_hash/development_ci95/0,0.48713388428137167
shift.json,published_comparison/C2/deterministic_hash/development_ci95/1,0.5066875777286671
shift.json,published_comparison/C2/deterministic_hash/test,0.4988676855487804
shift.json,published_comparison/C2/deterministic_hash/test_ci95/0,0.489441049389966
shift.json,published_comparison/C2/deterministic_hash/test_ci95/1,0.5082448093571855
shift.json,published_comparison/C2/exact_training_interolog_3mer/development,0.6081455864100266
shift.json,published_comparison/C2/exact_training_interolog_3mer/development_ci95/0,0.5435872837841499
shift.json,published_comparison/C2/exact_training_interolog_3mer/development_ci95/1,0.6554891193539972
shift.json,published_comparison/C2/exact_training_interolog_3mer/test,0.5359116782183855
shift.json,published_comparison/C2/exact_training_interolog_3mer/test_ci95/0,0.4957359434068822
shift.json,published_comparison/C2/exact_training_interolog_3mer/test_ci95/1,0.58577084553411
shift.json,published_comparison/C2/lightweight_esm2_150m_linear__linear_lr3e-4/development,0.7997974202182104
shift.json,published_comparison/C2/lightweight_esm2_150m_linear__linear_lr3e-4/development_ci95/0,0.7793544296211752
shift.json,published_comparison/C2/lightweight_esm2_150m_linear__linear_lr3e-4/development_ci95/1,0.8250529660564525
shift.json,published_comparison/C2/lightweight_esm2_150m_linear__linear_lr3e-4/test,0.8052990558636478
shift.json,published_comparison/C2/lightweight_esm2_150m_linear__linear_lr3e-4/test_ci95/0,0.7744336841093672
shift.json,published_comparison/C2/lightweight_esm2_150m_linear__linear_lr3e-4/test_ci95/1,0.8355107016334549
shift.json,published_comparison/C2/sequence_length_ratio/development,0.5611487283300906
shift.json,published_comparison/C2/sequence_length_ratio/development_ci95/0,0.5348849556508571
shift.json,published_comparison/C2/sequence_length_ratio/development_ci95/1,0.5818076120772787
shift.json,published_comparison/C2/sequence_length_ratio/test,0.5352530621433551
shift.json,published_comparison/C2/sequence_length_ratio/test_ci95/0,0.500199576374371
shift.json,published_comparison/C2/sequence_length_ratio/test_ci95/1,0.5715946052351373
shift.json,published_comparison/C2/sequence_length_sum/development,0.495916404817008
shift.json,published_comparison/C2/sequence_length_sum/development_ci95/0,0.436638112654072
shift.json,published_comparison/C2/sequence_length_sum/development_ci95/1,0.5378797664712147
shift.json,published_comparison/C2/sequence_length_sum/test,0.40356881129661115
shift.json,published_comparison/C2/sequence_length_sum/test_ci95/0,0.3415006538728079
shift.json,published_comparison/C2/sequence_length_sum/test_ci95/1,0.4703475875288034
shift.json,published_comparison/C2/within_pair_3mer_cosine/development,0.5489599244142938
shift.json,published_comparison/C2/within_pair_3mer_cosine/development_ci95/0,0.49361028728967254
shift.json,published_comparison/C2/within_pair_3mer_cosine/development_ci95/1,0.590925219103257
shift.json,published_comparison/C2/within_pair_3mer_cosine/test,0.4618843989918311
shift.json,published_comparison/C2/within_pair_3mer_cosine/test_ci95/0,0.406555166881545
shift.json,published_comparison/C2/within_pair_3mer_cosine/test_ci95/1,0.5235065440847702
shift.json,published_comparison/C3/deterministic_hash/development,0.49423254260362587
shift.json,published_comparison/C3/deterministic_hash/development_ci95/0,0.4730224094360611
shift.json,published_comparison/C3/deterministic_hash/development_ci95/1,0.5219783018543397
shift.json,published_comparison/C3/deterministic_hash/test,0.4911389256035018
shift.json,published_comparison/C3/deterministic_hash/test_ci95/0,0.4723744371514324
shift.json,published_comparison/C3/deterministic_hash/test_ci95/1,0.5103087181265409
shift.json,published_comparison/C3/exact_training_interolog_3mer/development,0.635701358715407
shift.json,published_comparison/C3/exact_training_interolog_3mer/development_ci95/0,0.5257493426482096
shift.json,published_comparison/C3/exact_training_interolog_3mer/development_ci95/1,0.754754284382531
shift.json,published_comparison/C3/exact_training_interolog_3mer/test,0.4840370870156003
shift.json,published_comparison/C3/exact_training_interolog_3mer/test_ci95/0,0.4257058473759408
shift.json,published_comparison/C3/exact_training_interolog_3mer/test_ci95/1,0.5745713226805154
shift.json,published_comparison/C3/lightweight_esm2_150m_linear__linear_lr3e-4/development,0.784142246349548
shift.json,published_comparison/C3/lightweight_esm2_150m_linear__linear_lr3e-4/development_ci95/0,0.7428201383689814
shift.json,published_comparison/C3/lightweight_esm2_150m_linear__linear_lr3e-4/development_ci95/1,0.8527162689983394
shift.json,published_comparison/C3/lightweight_esm2_150m_linear__linear_lr3e-4/test,0.7892487658713853
shift.json,published_comparison/C3/lightweight_esm2_150m_linear__linear_lr3e-4/test_ci95/0,0.7081575143062996
shift.json,published_comparison/C3/lightweight_esm2_150m_linear__linear_lr3e-4/test_ci95/1,0.8457268089068927
shift.json,published_comparison/C3/sequence_length_ratio/development,0.6608800512102514
shift.json,published_comparison/C3/sequence_length_ratio/development_ci95/0,0.5669951093863831
shift.json,published_comparison/C3/sequence_length_ratio/development_ci95/1,0.742349922980613
shift.json,published_comparison/C3/sequence_length_ratio/test,0.5493020084116953
shift.json,published_comparison/C3/sequence_length_ratio/test_ci95/0,0.48438232532012826
shift.json,published_comparison/C3/sequence_length_ratio/test_ci95/1,0.6066769957678905
shift.json,published_comparison/C3/sequence_length_sum/development,0.5204536763804425
shift.json,published_comparison/C3/sequence_length_sum/development_ci95/0,0.41826502583892855
shift.json,published_comparison/C3/sequence_length_sum/development_ci95/1,0.577579047494639
shift.json,published_comparison/C3/sequence_length_sum/test,0.3272352459046566
shift.json,published_comparison/C3/sequence_length_sum/test_ci95/0,0.25042109077091607
shift.json,published_comparison/C3/sequence_length_sum/test_ci95/1,0.4486943948662032
shift.json,published_comparison/C3/within_pair_3mer_cosine/development,0.6446826375227447
shift.json,published_comparison/C3/within_pair_3mer_cosine/development_ci95/0,0.49809389706477586
shift.json,published_comparison/C3/within_pair_3mer_cosine/development_ci95/1,0.7264625851079812
shift.json,published_comparison/C3/within_pair_3mer_cosine/test,0.4939696202219086
shift.json,published_comparison/C3/within_pair_3mer_cosine/test_ci95/0,0.4138817422453382
shift.json,published_comparison/C3/within_pair_3mer_cosine/test_ci95/1,0.5658292473904107
shift.json,published_comparison/HI-II-14_exclusive_C3/deterministic_hash/development,0.4554126314095888
shift.json,published_comparison/HI-II-14_exclusive_C3/deterministic_hash/test,0.5113093643166884
shift.json,published_comparison/HI-II-14_exclusive_C3/exact_training_interolog_3mer/development,0.6356151955088439
shift.json,published_comparison/HI-II-14_exclusive_C3/exact_training_interolog_3mer/test,0.5318901319749567
shift.json,published_comparison/HI-II-14_exclusive_C3/lightweight_esm2_150m_linear__linear_lr3e-4/development,0.7421270560828426
shift.json,published_comparison/HI-II-14_exclusive_C3/lightweight_esm2_150m_linear__linear_lr3e-4/test,0.7106254275131997
shift.json,published_comparison/HI-II-14_exclusive_C3/sequence_length_ratio/development,0.6240506490356733
shift.json,published_comparison/HI-II-14_exclusive_C3/sequence_length_ratio/test,0.5062248308598752
shift.json,published_comparison/HI-II-14_exclusive_C3/sequence_length_sum/development,0.5006289278853752
shift.json,published_comparison/HI-II-14_exclusive_C3/sequence_length_sum/test,0.4481636282571374
shift.json,published_comparison/HI-II-14_exclusive_C3/within_pair_3mer_cosine/development,0.5805600448695044
shift.json,published_comparison/HI-II-14_exclusive_C3/within_pair_3mer_cosine/test,0.548961421936859
shift.json,published_comparison/HuRI_exclusive_C3/deterministic_hash/development,0.4995460924256505
shift.json,published_comparison/HuRI_exclusive_C3/deterministic_hash/test,0.48792638523728593
shift.json,published_comparison/HuRI_exclusive_C3/exact_training_interolog_3mer/development,0.6278355557500938
shift.json,published_comparison/HuRI_exclusive_C3/exact_training_interolog_3mer/test,0.4725719668313682
shift.json,published_comparison/HuRI_exclusive_C3/lightweight_esm2_150m_linear__linear_lr3e-4/development,0.7860623339215864
shift.json,published_comparison/HuRI_exclusive_C3/lightweight_esm2_150m_linear__linear_lr3e-4/test,0.7946293293238335
shift.json,published_comparison/HuRI_exclusive_C3/sequence_length_ratio/development,0.6649760793041798
shift.json,published_comparison/HuRI_exclusive_C3/sequence_length_ratio/test,0.5545914095820774
shift.json,published_comparison/HuRI_exclusive_C3/sequence_length_sum/development,0.5254180465122746
shift.json,published_comparison/HuRI_exclusive_C3/sequence_length_sum/test,0.3023333354762732
shift.json,published_comparison/HuRI_exclusive_C3/within_pair_3mer_cosine/development,0.6527321887245208
shift.json,published_comparison/HuRI_exclusive_C3/within_pair_3mer_cosine/test,0.4710401209235594
components.json,all_positive_participating_component_influences/0/HT_U_fraction,0.4409200000000006
components.json,all_positive_participating_component_influences/0/endpoint_size_rank,1.0
components.json,all_positive_participating_component_influences/0/endpoints,643.0
components.json,all_positive_participating_component_influences/0/positive_fraction,0.4847682119205298
components.json,all_positive_participating_component_influences/0/positive_group_vs_full_U/deterministic_hash,0.49041433334117923
components.json,all_positive_participating_component_influences/0/positive_group_vs_full_U/exact_training_interolog_3mer,0.5261143879864355
components.json,all_positive_participating_component_influences/0/positive_group_vs_full_U/lightweight_esm2_150m_linear__linear_lr3e-4,0.7704343087497336
components.json,all_positive_participating_component_influences/0/positive_group_vs_full_U/sequence_length_ratio,0.6604872040155872
components.json,all_positive_participating_component_influences/0/positive_group_vs_full_U/sequence_length_sum,0.5685136379887779
components.json,all_positive_participating_component_influences/0/positive_group_vs_full_U/within_pair_3mer_cosine,0.6067428105717017
components.json,all_positive_participating_component_influences/0/positive_rows,1098.0
components.json,all_positive_participating_component_influences/0/unlabeled_rows,440920.0
components.json,all_positive_participating_component_influences/1/HT_U_fraction,0.060360000000000025
components.json,all_positive_participating_component_influences/1/endpoint_size_rank,2.0
components.json,all_positive_participating_component_influences/1/endpoints,78.0
components.json,all_positive_participating_component_influences/1/positive_fraction,0.05033112582781457
components.json,all_positive_participating_component_influences/1/positive_group_vs_full_U/deterministic_hash,0.4775517193057341
components.json,all_positive_participating_component_influences/1/positive_group_vs_full_U/exact_training_interolog_3mer,0.34840234649806645
components.json,all_positive_participating_component_influences/1/positive_group_vs_full_U/lightweight_esm2_150m_linear__linear_lr3e-4,0.6494129166756071
components.json,all_positive_participating_component_influences/1/positive_group_vs_full_U/sequence_length_ratio,0.3967384166739454
components.json,all_positive_participating_component_influences/1/positive_group_vs_full_U/sequence_length_sum,0.2761340701811497
components.json,all_positive_participating_component_influences/1/positive_group_vs_full_U/within_pair_3mer_cosine,0.3122726973743282
components.json,all_positive_participating_component_influences/1/positive_rows,114.0
components.json,all_positive_participating_component_influences/1/unlabeled_rows,60360.0
components.json,all_positive_participating_component_influences/2/HT_U_fraction,0.047176000000000023
components.json,all_positive_participating_component_influences/2/endpoint_size_rank,3.0
components.json,all_positive_participating_component_influences/2/endpoints,61.0
components.json,all_positive_participating_component_influences/2/positive_fraction,0.3055187637969095
components.json,all_positive_participating_component_influences/2/positive_group_vs_full_U/deterministic_hash,0.5009269797768019
components.json,all_positive_participating_component_influences/2/positive_group_vs_full_U/exact_training_interolog_3mer,0.8113308533291357
components.json,all_positive_participating_component_influences/2/positive_group_vs_full_U/lightweight_esm2_150m_linear__linear_lr3e-4,0.7972731799190514
components.json,all_positive_participating_component_influences/2/positive_group_vs_full_U/sequence_length_ratio,0.7679337478405139
components.json,all_positive_participating_component_influences/2/positive_group_vs_full_U/sequence_length_sum,0.5546002911977806
components.json,all_positive_participating_component_influences/2/positive_group_vs_full_U/within_pair_3mer_cosine,0.7396634833879859
components.json,all_positive_participating_component_influences/2/positive_rows,692.0
components.json,all_positive_participating_component_influences/2/unlabeled_rows,47176.0
components.json,all_positive_participating_component_influences/3/HT_U_fraction,0.028008000000000016
components.json,all_positive_participating_component_influences/3/endpoint_size_rank,4.0
components.json,all_positive_participating_component_influences/3/endpoints,36.0
components.json,all_positive_participating_component_influences/3/positive_fraction,0.015011037527593819
components.json,all_positive_participating_component_influences/3/positive_group_vs_full_U/deterministic_hash,0.5236234117725979
components.json,all_positive_participating_component_influences/3/positive_group_vs_full_U/exact_training_interolog_3mer,0.7050913235411569
components.json,all_positive_participating_component_influences/3/positive_group_vs_full_U/lightweight_esm2_150m_linear__linear_lr3e-4,0.4175146470679579
components.json,all_positive_participating_component_influences/3/positive_group_vs_full_U/sequence_length_ratio,0.761587397066798
components.json,all_positive_participating_component_influences/3/positive_group_vs_full_U/sequence_length_sum,0.628544323541412
components.json,all_positive_participating_component_influences/3/positive_group_vs_full_U/within_pair_3mer_cosine,0.6756845882466297
components.json,all_positive_participating_component_influences/3/positive_rows,34.0
components.json,all_positive_participating_component_influences/3/unlabeled_rows,28008.0
components.json,all_positive_participating_component_influences/4/HT_U_fraction,0.02727300000000002
components.json,all_positive_participating_component_influences/4/endpoint_size_rank,5.0
components.json,all_positive_participating_component_influences/4/endpoints,35.0
components.json,all_positive_participating_component_influences/4/positive_fraction,0.004415011037527594
components.json,all_positive_participating_component_influences/4/positive_group_vs_full_U/deterministic_hash,0.48995550000831634
components.json,all_positive_participating_component_influences/4/positive_group_vs_full_U/exact_training_interolog_3mer,0.4724388000116352
components.json,all_positive_participating_component_influences/4/positive_group_vs_full_U/lightweight_esm2_150m_linear__linear_lr3e-4,0.16911240000354874
components.json,all_positive_participating_component_influences/4/positive_group_vs_full_U/sequence_length_ratio,0.6717846500106716
components.json,all_positive_participating_component_influences/4/positive_group_vs_full_U/sequence_length_sum,0.39799330000962224
components.json,all_positive_participating_component_influences/4/positive_group_vs_full_U/within_pair_3mer_cosine,0.3554277500073419
components.json,all_positive_participating_component_influences/4/positive_rows,10.0
components.json,all_positive_participating_component_influences/4/unlabeled_rows,27273.0
components.json,all_positive_participating_component_influences/5/HT_U_fraction,0.02032700000000001
components.json,all_positive_participating_component_influences/5/endpoint_size_rank,6.0
components.json,all_positive_participating_component_influences/5/endpoints,26.0
components.json,all_positive_participating_component_influences/5/positive_fraction,0.0075055187637969095
components.json,all_positive_participating_component_influences/5/positive_group_vs_full_U/deterministic_hash,0.5492297058908276
components.json,all_positive_participating_component_influences/5/positive_group_vs_full_U/exact_training_interolog_3mer,0.4400828235385443
components.json,all_positive_participating_component_influences/5/positive_group_vs_full_U/lightweight_esm2_150m_linear__linear_lr3e-4,0.7643517647149665
components.json,all_positive_participating_component_influences/5/positive_group_vs_full_U/sequence_length_ratio,0.42744270589067823
components.json,all_positive_participating_component_influences/5/positive_group_vs_full_U/sequence_length_sum,0.28573150000680186
components.json,all_positive_participating_component_influences/5/positive_group_vs_full_U/within_pair_3mer_cosine,0.3973600882433099
components.json,all_positive_participating_component_influences/5/positive_rows,17.0
components.json,all_positive_participating_component_influences/5/unlabeled_rows,20327.0
components.json,all_positive_participating_component_influences/6/HT_U_fraction,0.018940000000000012
components.json,all_positive_participating_component_influences/6/endpoint_size_rank,7.0
components.json,all_positive_participating_component_influences/6/endpoints,24.0
components.json,all_positive_participating_component_influences/6/positive_fraction,0.0004415011037527594
components.json,all_positive_participating_component_influences/6/positive_group_vs_full_U/deterministic_hash,0.02620300000048282
