target,model,positive_subset,candidate_set,P,U,panel_size,P_vs_U_concordance,average_precision,first_positive_rank_min,first_positive_rank_max,first_positive_rank_expected,reciprocal_rank,recovered_P_at_5,recall_at_5,known_positive_precision_at_5,EF_at_5,NDCG_at_5,target_success_at_5,recovered_P_at_10,recall_at_10,known_positive_precision_at_10,EF_at_10,NDCG_at_10,target_success_at_10,recovered_P_at_20,recall_at_20,known_positive_precision_at_20,EF_at_20,NDCG_at_20,target_success_at_20
ERN1,ipin_optimized,exclude_prior_train_development_P,context_background,4,400,404,0.505,0.026332356452838383,14,14,14.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.05,5.05,0.09992090652113537,1.0
ERN1,ipin_optimized,exclude_prior_train_development_P,all_U,4,600,604,0.4995833333333333,0.019479688783887575,18,18,18.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.05,7.550000000000001,0.09189894336865458,1.0
ERN1,ipin_optimized,exclude_prior_train_development_P_and_homomers,context,3,200,203,0.3283333333333333,0.01444681861348528,130,130,130.0,0.007692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERN1,ipin_optimized,exclude_prior_train_development_P_and_homomers,background,3,200,203,0.37333333333333335,0.015380830593106807,119,119,119.0,0.008403361344537815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERN1,ipin_optimized,exclude_prior_train_development_P_and_homomers,low_plausibility,3,200,203,0.325,0.014235294117647058,125,125,125.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERN1,ipin_optimized,exclude_prior_train_development_P_and_homomers,context_background,3,400,403,0.35083333333333333,0.007512294740351754,248,248,248.0,0.004032258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERN1,ipin_optimized,exclude_prior_train_development_P_and_homomers,all_U,3,600,603,0.3422222222222222,0.004944155460154681,372,372,372.0,0.002688172043010753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERN1,ipin_optimized,exclude_any_model_prior_pairs,context,4,200,204,0.49,0.05789471816628731,6,6,6.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.1,5.1000000000000005,0.13905617951077562,1.0,1.0,0.25,0.05,2.5500000000000003,0.13905617951077562,1.0
ERN1,ipin_optimized,exclude_any_model_prior_pairs,background,4,199,203,0.5213567839195979,0.04522583526164088,9,9,9.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.1,5.075,0.11751610475642714,1.0,1.0,0.25,0.05,2.5375,0.11751610475642714,1.0
ERN1,ipin_optimized,exclude_any_model_prior_pairs,low_plausibility,4,200,204,0.48875,0.06606522307928989,5,5,5.0,0.2,1.0,0.25,0.2,10.200000000000001,0.15101961822780524,1.0,1.0,0.25,0.1,5.1000000000000005,0.15101961822780524,1.0,1.0,0.25,0.05,2.5500000000000003,0.15101961822780524,1.0
ERN1,ipin_optimized,exclude_any_model_prior_pairs,context_background,4,399,403,0.5056390977443609,0.026364478024267966,14,14,14.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.05,5.0375000000000005,0.09992090652113537,1.0
ERN1,ipin_optimized,exclude_any_model_prior_pairs,all_U,4,599,603,0.5,0.0194936580568923,18,18,18.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.05,7.5375000000000005,0.09189894336865458,1.0
ERN1,ipin_optimized,exclude_any_model_prior_pairs_and_homomers,context,3,200,203,0.3283333333333333,0.01444681861348528,130,130,130.0,0.007692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
