row_index,tuna_retrained_seed20260803_score,tuna_retrained_seed20260817_score,tuna_retrained_seed20260831_score,tuna_retrained_score
836,-6.911955833435059,-7.072469711303711,-5.94404411315918,-6.642823219299316
837,-9.026199340820312,-14.815872192382812,-7.746123313903809,-10.529398282368978
838,-8.28468132019043,-10.749150276184082,-5.773994445800781,-8.269275347391764
839,-8.12867259979248,-9.613935470581055,-10.002739906311035,-9.248449325561523
840,-13.156765937805176,-14.923983573913574,-11.018924713134766,-13.033224741617838
841,-9.579269409179688,-12.93952751159668,-11.086139678955078,-11.201645533243815
842,-10.70704174041748,-7.9753618240356445,-12.187320709228516,-10.289908091227213
843,-7.149967670440674,-8.75458812713623,-8.116138458251953,-8.006898085276285
844,-9.416089057922363,-8.619866371154785,-11.890767097473145,-9.975574175516764
845,-10.796290397644043,-12.283699989318848,-13.1820650100708,-12.08735179901123
846,-10.255875587463379,-8.59070110321045,-7.307754039764404,-8.71811024347941
847,-14.021501541137695,-12.602428436279297,-10.94866943359375,-12.524199803670248
848,-12.446542739868164,-14.332173347473145,-11.53735065460205,-12.772022247314453
849,-11.760910034179688,-11.967324256896973,-6.653524398803711,-10.127252896626791
850,-5.968549728393555,-11.851862907409668,-9.375276565551758,-9.065229733784994
851,-11.287064552307129,-10.175859451293945,-9.488289833068848,-10.317071278889975
852,-11.039250373840332,-15.239885330200195,-10.473819732666016,-12.250985145568848
853,-10.156195640563965,-12.53577709197998,-9.843568801879883,-10.84518051147461
854,-14.151772499084473,-13.833649635314941,-11.763895988464355,-13.249772707621256
855,-6.52801513671875,-13.940985679626465,-7.149804592132568,-9.206268469492594
856,-11.0682373046875,-10.831720352172852,-9.011953353881836,-10.303970336914062
857,-13.081543922424316,-10.283098220825195,-14.31271743774414,-12.559119860331217
858,-10.514630317687988,-11.30532455444336,-5.601090431213379,-9.140348434448242
859,-11.103532791137695,-11.777588844299316,-11.69076919555664,-11.523963610331217
860,-10.248209953308105,-7.495053768157959,-10.647429466247559,-9.463564395904541
861,-9.782792091369629,-12.91742992401123,-9.571598052978516,-10.757273356119791
862,-12.908438682556152,-12.901076316833496,-7.335646629333496,-11.048387209574381
863,-9.348444938659668,-12.427413940429688,-9.59488296508789,-10.456913948059082
864,-6.779971599578857,-9.100384712219238,-8.426225662231445,-8.10219399134318
865,-11.111676216125488,-11.645081520080566,-10.859604835510254,-11.205454190572103
866,-5.02182674407959,-7.460996627807617,-2.7192158699035645,-5.067346413930257
867,-12.8102445602417,-13.331310272216797,-11.005258560180664,-12.38227113087972
868,-8.061362266540527,-8.796269416809082,-8.105587005615234,-8.321072896321615
869,-9.764543533325195,-9.8392333984375,-9.012641906738281,-9.538806279500326
870,-11.74101734161377,-9.786587715148926,-10.460834503173828,-10.662813186645508
871,-13.709810256958008,-15.215707778930664,-10.612722396850586,-13.179413477579752
872,-7.218931674957275,-12.19618034362793,-6.5930328369140625,-8.669381618499756
873,-7.556015491485596,-12.53572940826416,-11.529233932495117,-10.540326277414957
874,-7.6203999519348145,-7.842469215393066,-6.74799108505249,-7.40362008412679
875,-12.683379173278809,-11.386223793029785,-5.234917163848877,-9.768173376719156
876,-10.993579864501953,-8.462230682373047,-9.972323417663574,-9.809377988179525
877,-12.497901916503906,-16.81961441040039,-12.229813575744629,-13.849109967549643
878,-13.430166244506836,-12.452672004699707,-8.404001235961914,-11.428946495056152
879,-10.347213745117188,-11.334612846374512,-11.542817115783691,-11.074881235758463
880,-11.414838790893555,-11.701338768005371,-12.642147064208984,-11.91944154103597
881,-10.19841480255127,-12.550993919372559,-9.893948554992676,-10.881119092305502
882,-11.581893920898438,-13.404969215393066,-11.396439552307129,-12.127767562866211
883,-11.184497833251953,-11.014300346374512,-8.847479820251465,-10.348759333292643
884,-8.416470527648926,-9.342589378356934,-8.33922290802002,-8.699427604675293
885,-11.350296020507812,-12.16246223449707,-7.9957122802734375,-10.50282351175944
886,-8.42159366607666,-9.562202453613281,-7.3541717529296875,-8.445989290873209
887,-9.141718864440918,-10.4962739944458,-3.7703726291656494,-7.802788496017456
888,-6.805265426635742,-10.465227127075195,-7.807106018066406,-8.359199523925781
889,-11.707444190979004,-11.050655364990234,-8.036459922790527,-10.264853159586588
890,-7.99446439743042,-14.35365104675293,-12.107061386108398,-11.485058943430582
891,-8.887992858886719,-10.24721622467041,-11.674355506896973,-10.269854863484701
892,-14.604674339294434,-12.94145679473877,-11.749874114990234,-13.098668416341146
893,-9.930205345153809,-9.92807674407959,-8.047822952270508,-9.302035013834635
894,-9.491884231567383,-9.607488632202148,-9.021903991699219,-9.373758951822916
895,-7.557697772979736,-8.29351806640625,-8.81750774383545,-8.222907861073812
896,-13.49509048461914,-10.739598274230957,-10.744267463684082,-11.65965207417806
897,-8.264647483825684,-8.758376121520996,-7.354040622711182,-8.125688076019287
898,-10.068256378173828,-12.492865562438965,-12.549247741699219,-11.70345656077067
899,-8.249704360961914,-8.292853355407715,-8.316414833068848,-8.286324183146158
900,-12.133420944213867,-8.684623718261719,-9.524751663208008,-10.114265441894531
901,-9.227633476257324,-10.69738483428955,-7.874229431152344,-9.26641591389974
902,-8.377873420715332,-11.10509967803955,-8.225560188293457,-9.236177762349447
903,-14.197545051574707,-12.6951322555542,-7.192317485809326,-11.36166493097941
904,-8.787307739257812,-9.90622615814209,-6.353843688964844,-8.349125862121582
905,-11.854804992675781,-9.76807689666748,-9.045246124267578,-10.22270933787028
906,-9.856657981872559,-10.914692878723145,-6.869344234466553,-9.213565031687418
907,-11.7667236328125,-14.66684341430664,-7.1712646484375,-11.201610565185547
908,-8.892967224121094,-11.906831741333008,-9.66568374633789,-10.155160903930664
909,-11.814706802368164,-11.367258071899414,-9.380553245544434,-10.854172706604004
910,-7.343642711639404,-10.815695762634277,-10.062240600585938,-9.407193024953207
911,-14.49925422668457,-14.03385066986084,-13.362706184387207,-13.965270360310873
912,-10.547986030578613,-12.218960762023926,-10.038593292236328,-10.935180028279623
913,-11.514687538146973,-10.754898071289062,-10.014049530029297,-10.761211713155111
914,-12.831718444824219,-12.564042091369629,-15.244458198547363,-13.54673957824707
915,-2.2743618488311768,-2.707749843597412,-2.491241931915283,-2.4911178747812905
916,-7.491244316101074,-11.100945472717285,-8.11966323852539,-8.903951009114584
917,-14.597805976867676,-11.790382385253906,-12.245414733886719,-12.877867698669434
918,-10.782115936279297,-10.664318084716797,-9.608224868774414,-10.351552963256836
919,-7.496728420257568,-10.855594635009766,-6.457896709442139,-8.270073254903158
920,-13.230426788330078,-9.861215591430664,-9.052803993225098,-10.714815457661947
921,-8.461024284362793,-9.06751823425293,-9.322010040283203,-8.950184186299643
922,-12.694009780883789,-13.061999320983887,-10.914932250976562,-12.223647117614746
923,-7.419911861419678,-12.953104019165039,-11.084943771362305,-10.485986550649008
924,-14.380297660827637,-10.244587898254395,-11.257034301757812,-11.960639953613281
925,-12.088144302368164,-12.200428009033203,-10.12265396118164,-11.47040875752767
926,-9.67275333404541,-12.583800315856934,-10.348512649536133,-10.868355433146158
927,-8.896360397338867,-9.210371971130371,-10.601466178894043,-9.56939951578776
928,-9.114343643188477,-10.814868927001953,-11.623303413391113,-10.517505327860514
929,-7.1045732498168945,-7.019847869873047,-10.823506355285645,-8.315975824991861
930,-12.526766777038574,-12.330451965332031,-15.580196380615234,-13.479138374328613
931,-7.434966087341309,-9.907601356506348,-8.26816463470459,-8.536910692850748
932,-8.83784294128418,-12.295153617858887,-9.875417709350586,-10.336138089497885
933,-8.551536560058594,-9.241568565368652,-7.930780410766602,-8.574628512064615
934,-8.993096351623535,-9.447189331054688,-5.683976650238037,-8.041420777638754
935,-6.414556503295898,-8.413047790527344,-4.519698619842529,-6.449100971221924
936,-7.130704879760742,-12.022979736328125,-8.128375053405762,-9.094019889831543
937,-7.168610572814941,-9.262483596801758,-9.211167335510254,-8.547420501708984
938,-10.990314483642578,-11.551986694335938,-8.390116691589355,-10.310805956522623
939,-7.322104454040527,-10.182416915893555,-7.4369330406188965,-8.313818136850992
940,-8.36482048034668,-13.788145065307617,-10.014907836914062,-10.72262446085612
941,-9.694846153259277,-10.760011672973633,-6.043962001800537,-8.832939942677816
942,-11.551640510559082,-15.49622631072998,-10.966042518615723,-12.671303113301596
943,-9.939781188964844,-12.24222183227539,-10.40795612335205,-10.863319714864096
944,-12.749382019042969,-12.235095977783203,-10.476996421813965,-11.820491472880045
945,-9.427688598632812,-11.854362487792969,-7.091884613037109,-9.45797856648763
946,-12.998456001281738,-13.198095321655273,-14.765059471130371,-13.653870264689127
947,-10.426165580749512,-10.31314468383789,-10.878447532653809,-10.539252599080404
948,-12.117138862609863,-12.929604530334473,-11.152064323425293,-12.066269238789877
949,-13.056805610656738,-11.821793556213379,-13.228669166564941,-12.702422777811686
950,-7.0691237449646,-7.74453067779541,-7.238918304443359,-7.350857575734456
951,-9.182506561279297,-12.507387161254883,-10.30132007598877,-10.663737932840982
952,-10.991495132446289,-8.396212577819824,-11.288801193237305,-10.225502967834473
953,-12.689949989318848,-12.818197250366211,-7.999970436096191,-11.16937255859375
954,-9.364372253417969,-9.569486618041992,-8.634126663208008,-9.18932851155599
955,-10.979792594909668,-10.161431312561035,-8.672961235046387,-9.938061714172363
956,-10.945225715637207,-12.455636024475098,-11.222498893737793,-11.541120211283365
957,-12.468195915222168,-12.614368438720703,-9.786975860595703,-11.623180071512857
958,-13.103899955749512,-10.82368278503418,-11.53221321105957,-11.819931983947754
959,-12.899628639221191,-11.948038101196289,-10.369933128356934,-11.739199956258139
960,-8.72571849822998,-11.018196105957031,-9.172574996948242,-9.638829867045084
961,-8.9301118850708,-11.979670524597168,-9.02800464630127,-9.979262351989746
962,-6.064846038818359,-12.169471740722656,-13.064608573913574,-10.43297545115153
963,-8.819051742553711,-11.167562484741211,-10.220555305480957,-10.069056510925293
964,-6.466224670410156,-7.373167037963867,-7.271992206573486,-7.03712797164917
965,-6.071241855621338,-6.933355808258057,-8.432809829711914,-7.1458024978637695
966,-10.518348693847656,-11.949931144714355,-9.047086715698242,-10.505122184753418
967,-12.50777816772461,-14.386959075927734,-10.556998252868652,-12.483911832173666
968,-13.788145065307617,-13.835038185119629,-13.108217239379883,-13.577133496602377
969,-8.096713066101074,-10.439263343811035,-8.700873374938965,-9.078949928283691
970,-12.467568397521973,-11.618361473083496,-10.699366569519043,-11.595098813374838
971,-7.8083696365356445,-8.470337867736816,-8.308501243591309,-8.195736249287924
972,-8.691632270812988,-9.814461708068848,-10.093026161193848,-9.533040046691895
973,-11.305713653564453,-12.239127159118652,-7.26276969909668,-10.269203503926596
974,-7.84940767288208,-13.490650177001953,-9.25467300415039,-10.198243618011475
975,-12.153953552246094,-11.008440971374512,-9.159392356872559,-10.773928960164389
976,-10.267044067382812,-10.518401145935059,-8.776439666748047,-9.853961626688639
977,-10.08528995513916,-9.096436500549316,-9.25399112701416,-9.478572527567545
978,-13.474404335021973,-10.347129821777344,-13.61445140838623,-12.47866185506185
979,-5.906113147735596,-10.100626945495605,-8.95879077911377,-8.32184362411499
980,-11.006575584411621,-11.537845611572266,-9.332235336303711,-10.6255521774292
981,-12.779221534729004,-13.061830520629883,-13.121070861816406,-12.987374305725098
982,-8.944564819335938,-9.654166221618652,-6.643552780151367,-8.414094607035318
983,-8.574735641479492,-6.727261543273926,-8.657684326171875,-7.986560503641765
984,-9.833961486816406,-10.553351402282715,-9.129907608032227,-9.839073499043783
985,-8.770120620727539,-13.857478141784668,-9.608443260192871,-10.745347340901693
986,-6.020322799682617,-8.351390838623047,-10.021186828613281,-8.130966822306315
987,-8.635560989379883,-10.661985397338867,-10.161892890930176,-9.819813092549643
988,-10.61290454864502,-9.726754188537598,-8.676170349121094,-9.671943028767904
989,-13.150999069213867,-11.78520679473877,-11.450689315795898,-12.128965059916178
990,-6.66800594329834,-8.09766674041748,-8.752779960632324,-7.839484214782715
991,-6.1386919021606445,-7.278277397155762,-5.902706623077393,-6.439891974131267
992,-9.897478103637695,-11.961332321166992,-7.967577934265137,-9.942129453023275
993,-7.404058456420898,-9.72106647491455,-8.939356803894043,-8.68816057840983
994,-7.340870380401611,-10.94033432006836,-6.835415840148926,-8.372206846872965
995,-11.021800994873047,-12.62308406829834,-9.53231430053711,-11.059066454569498
996,-8.419929504394531,-11.716348648071289,-6.485683917999268,-8.873987356821695
997,-10.103743553161621,-9.91707706451416,-11.130655288696289,-10.383825302124023
998,-10.770652770996094,-10.183412551879883,-8.876262664794922,-9.943442662556967
999,-10.935962677001953,-11.821996688842773,-11.237054824829102,-11.331671396891275
1000,-8.336216926574707,-8.893826484680176,-9.979265213012695,-9.069769541422525
1001,-8.631495475769043,-9.856745719909668,-10.945663452148438,-9.811301549275717
1002,-11.36861515045166,-13.051596641540527,-7.678685188293457,-10.699632326761881
1003,-9.183186531066895,-7.835664749145508,-7.279720783233643,-8.099524021148682
1004,-10.639533996582031,-8.90966510772705,-11.040303230285645,-10.196500778198242
1005,-14.580100059509277,-12.622775077819824,-10.778782844543457,-12.660552660624186
1006,-10.697334289550781,-13.255782127380371,-9.57823657989502,-11.177117665608725
1007,-10.873943328857422,-9.759749412536621,-8.328512191772461,-9.654068311055502
1008,-9.195516586303711,-8.819154739379883,-7.991037845611572,-8.668569723765055
1009,-14.18324089050293,-13.79907512664795,-12.555051803588867,-13.512455940246582
1010,-3.5083348751068115,-4.595956325531006,-3.6624865531921387,-3.922259251276652
1011,-5.297192573547363,-4.641768932342529,-3.585045337677002,-4.508002281188965
1012,-4.871813774108887,-6.716676235198975,-7.890207767486572,-6.492899258931478
1013,-6.293422222137451,-8.833767890930176,-11.176069259643555,-8.76775312423706
1014,-8.479865074157715,-10.733002662658691,-6.791844367980957,-8.668237368265787
1015,-6.9120869636535645,-11.59604263305664,-8.348679542541504,-8.952269713083902
1016,-5.813264846801758,-5.1840410232543945,-5.396321773529053,-5.464542547861735
1017,-5.833414077758789,-10.556319236755371,-7.933910846710205,-8.107881387074789
1018,-6.024247646331787,-6.079692840576172,-4.69165563583374,-5.598532040913899
1019,-6.027822971343994,-5.623915195465088,-8.881102561950684,-6.844280242919922
1020,-8.543522834777832,-10.815784454345703,-7.782767295837402,-9.047358194986979
1021,-5.194189548492432,-9.220085144042969,-11.423969268798828,-8.61274798711141
1022,-7.97655725479126,-8.998505592346191,-8.21168327331543,-8.39558204015096
1023,-11.011762619018555,-9.806740760803223,-7.343739986419678,-9.387414455413818
1024,-7.492010116577148,-2.468946695327759,-6.638464450836182,-5.533140420913696
1025,-12.998586654663086,-9.602764129638672,-7.076803684234619,-9.892718156178793
1026,-6.891556739807129,-8.197757720947266,-6.3924784660339355,-7.160597642262776
1027,-4.9922261238098145,-12.233458518981934,-9.112200736999512,-8.779295126597086
1028,-6.59707498550415,-5.161962509155273,-6.035434246063232,-5.931490580240886
1029,-11.171578407287598,-9.956914901733398,-11.058574676513672,-10.729022661844889
1030,-5.527822494506836,-9.729863166809082,-6.69881534576416,-7.318833669026692
1031,-7.9657087326049805,-7.553947448730469,-12.581345558166504,-9.367000579833984
1032,-6.310576438903809,-9.255758285522461,-8.811957359313965,-8.126097361246744
1033,-10.778993606567383,-8.88397216796875,-9.153532981872559,-9.605499585469564
1034,-6.646047115325928,-7.554832458496094,-7.106646537780762,-7.102508703867595
1035,-9.833706855773926,-9.853647232055664,-7.938337326049805,-9.208563804626465
1036,-5.225673198699951,-8.844342231750488,-3.3408846855163574,-5.803633371988933
1037,-10.226896286010742,-6.4094038009643555,-6.591375350952148,-7.742558479309082
1038,-2.3672614097595215,-3.36042857170105,-3.942615032196045,-3.2234350045522056
1039,-4.771791934967041,-7.205276966094971,-7.265982627868652,-6.414350509643555
1040,-9.407933235168457,-8.346839904785156,-7.593994140625,-8.449589093526205
1041,-6.185674667358398,-8.424210548400879,-5.378721237182617,-6.662868817647298
1042,-11.555850982666016,-11.288140296936035,-12.06706428527832,-11.637018521626791
1043,-1.9002450704574585,-8.461424827575684,-8.309094429016113,-6.2235881090164185
1044,-9.694765090942383,-12.259366989135742,-9.596651077270508,-10.516927719116211
1045,-9.99479866027832,-10.881345748901367,-9.442156791687012,-10.1061004002889
1046,-7.212418079376221,-6.546762466430664,-4.57180643081665,-6.110328992207845
1047,-9.420865058898926,-9.549823760986328,-9.232080459594727,-9.400923093159994
1048,-7.232532501220703,-6.850106716156006,-6.972017765045166,-7.018218994140625
1049,-5.351503849029541,-7.919907093048096,-5.3228607177734375,-6.198090553283691
1050,-6.511774063110352,-9.838631629943848,-8.2990083694458,-8.216471354166666
1051,-9.867066383361816,-6.592357158660889,-7.224188327789307,-7.894537289937337
1052,-5.204702377319336,-1.8393276929855347,-1.321271538734436,-2.788433869679769
1053,-8.751679420471191,-9.391087532043457,-6.8691534996032715,-8.33730681737264
1054,-11.436787605285645,-9.820630073547363,-10.18623161315918,-10.481216430664062
1055,-6.022531986236572,-9.825456619262695,-7.343181133270264,-7.730389912923177
1056,-0.0664660856127739,-0.9186010956764221,-1.728051781654358,-0.9043729876478513
1057,-10.419448852539062,-6.566978931427002,-7.791163921356201,-8.259197235107422
1058,-8.446742057800293,-3.113736867904663,-7.0426459312438965,-6.201041618982951
1059,-3.762582540512085,-2.904738664627075,-5.896485328674316,-4.187935511271159
1060,-9.197293281555176,-9.491264343261719,-7.359434604644775,-8.682664076487223
1061,-9.822816848754883,-9.439449310302734,-10.810306549072266,-10.024190902709961
1062,-4.328242778778076,-6.752115726470947,-6.489561557769775,-5.856640021006267
1063,-9.68890380859375,-6.348052978515625,-8.243446350097656,-8.093467712402344
1064,-7.940708637237549,-10.42197036743164,-5.0092453956604,-7.79064146677653
1065,-8.982612609863281,-9.156620979309082,-7.901576995849609,-8.680270195007324
1066,-5.902713298797607,-5.388374328613281,-5.452121257781982,-5.581069628397624
1067,-12.663789749145508,-9.222589492797852,-9.176032066345215,-10.354137102762857
1068,-8.149202346801758,-8.70919418334961,-9.345823287963867,-8.734739939371744
1069,-5.190602779388428,-8.619446754455566,-5.920538425445557,-6.576862653096517
1070,-4.67133092880249,-8.432207107543945,-4.252850532531738,-5.785462856292725
1071,-3.8552632331848145,-2.9716172218322754,-3.6236648559570312,-3.4835151036580405
1072,-12.011994361877441,-10.366286277770996,-9.112406730651855,-10.496895790100098
1073,-8.323185920715332,-11.94932746887207,-8.92287540435791,-9.731796264648438
1074,-7.238561630249023,-6.971136093139648,-8.11431884765625,-7.441338857014974
1075,-8.837821960449219,-10.582923889160156,-11.253682136535645,-10.224809328715006
1076,-11.245418548583984,-9.871895790100098,-6.5977783203125,-9.238364219665527
1077,-11.779587745666504,-8.780489921569824,-8.60058879852295,-9.720222155253092
1078,-8.17014217376709,-8.446953773498535,-8.853099822998047,-8.490065256754557
1079,-4.418250560760498,-3.6982781887054443,-6.556397914886475,-4.890975554784139
1080,-5.099916934967041,-4.2392449378967285,-6.250950336456299,-5.196704069773356
1081,-7.634548664093018,-7.9207892417907715,-6.414323329925537,-7.323220411936442
1082,-9.346601486206055,-7.828317165374756,-8.783843994140625,-8.652920881907145
1083,-10.388960838317871,-9.291892051696777,-9.132735252380371,-9.60452938079834
1084,-13.667914390563965,-9.475138664245605,-9.939875602722168,-11.027642885843912
1085,-7.425980091094971,-7.452274799346924,-9.063437461853027,-7.980564117431641
1086,-9.66069507598877,-12.307942390441895,-9.81256103515625,-10.593732833862305
1087,-7.448076248168945,-9.351598739624023,-8.220062255859375,-8.339912414550781
1088,-9.74201774597168,-11.012227058410645,-10.53199291229248,-10.428745905558268
1089,-5.795013427734375,-8.85098934173584,-7.439906597137451,-7.361969788869222
1090,-10.9528226852417,-8.807703971862793,-9.180275917053223,-9.646934191385904
1091,-8.195942878723145,-9.473865509033203,-5.457584857940674,-7.709131081899007
1092,-8.49570369720459,-5.0550217628479,-4.798677444458008,-6.116467634836833
1093,-4.980515956878662,-5.194300651550293,-5.930954933166504,-5.368590513865153
1094,-11.873525619506836,-9.361265182495117,-7.110503196716309,-9.448431332906088
1095,-5.6890130043029785,-6.377052307128906,-3.843252420425415,-5.3031059106191
1096,-7.863100051879883,-11.8585844039917,-9.378138542175293,-9.699940999348959
1097,-11.318798065185547,-11.164602279663086,-8.890775680541992,-10.458058675130209
1098,-10.265678405761719,-10.694849967956543,-8.781855583190918,-9.914127985636393
1099,-3.0989129543304443,-4.577159881591797,-1.5507339239120483,-3.0756022532780967
1100,-7.5588059425354,-6.798895835876465,-8.087876319885254,-7.48185936609904
1101,-4.9579315185546875,-4.362131118774414,-4.379916191101074,-4.566659609476726
1102,-4.348006248474121,-3.7987895011901855,-3.4304234981536865,-3.8590730826059976
1103,-0.6962487697601318,-0.9722999334335327,-1.7080903053283691,-1.1255463361740112
1104,-11.62979507446289,-10.020588874816895,-7.343742370605469,-9.664708773295084
1105,-2.7672293186187744,-6.362130641937256,-7.305532455444336,-5.478297472000122
1106,-5.747733116149902,-8.774511337280273,-8.320755958557129,-7.614333470662435
1107,-10.660260200500488,-6.519871711730957,-7.6431097984313965,-8.274413903554281
1108,-7.873229503631592,-7.192605972290039,-6.271912097930908,-7.112582524617513
1109,-5.253924369812012,-7.944454669952393,-6.810402870178223,-6.669593969980876
1110,-10.189583778381348,-8.364873886108398,-12.894652366638184,-10.483036677042643
1111,-7.0904951095581055,-5.700517177581787,-7.324884414672852,-6.705298900604248
1112,-7.773364067077637,-4.313962459564209,-7.602245330810547,-6.563190619150798
1113,-12.24808120727539,-11.442819595336914,-8.462074279785156,-10.717658360799154
1114,-10.030807495117188,-9.814244270324707,-9.287557601928711,-9.710869789123535
1115,-9.844757080078125,-7.315871715545654,-9.228291511535645,-8.79630676905314
1116,-13.093852996826172,-10.435574531555176,-9.409164428710938,-10.979530652364096
1117,-8.01353931427002,-9.511168479919434,-8.011630058288574,-8.512112617492676
1118,-4.729098796844482,-9.99468994140625,-5.440988063812256,-6.721592267354329
1119,-7.854142189025879,-9.067471504211426,-9.270869255065918,-8.730827649434408
1120,-6.781930446624756,-10.065123558044434,-9.785709381103516,-8.877587795257568
1121,-2.224747657775879,-4.041995525360107,-3.9390110969543457,-3.401918093363444
1122,-7.1533331871032715,-7.33876895904541,-8.96455192565918,-7.81888469060262
1123,-5.208029270172119,-5.272030830383301,-4.490016937255859,-4.990025679270427
1124,-7.983153820037842,-10.248265266418457,-5.481438636779785,-7.904285907745361
1125,-7.268115520477295,-11.221222877502441,-10.351728439331055,-9.613688945770264
1126,-6.354344844818115,-7.620640754699707,-8.641031265258789,-7.53867228825887
1127,-12.752202987670898,-7.982100963592529,-9.344131469726562,-10.026145140329996
1128,-6.009340286254883,-4.304218292236328,-4.754846096038818,-5.022801558176677
1129,-5.046111106872559,-3.6893503665924072,-4.24943733215332,-4.328299601872762
1130,-8.651092529296875,-11.887802124023438,-6.622467517852783,-9.053787390391031
1131,-6.435324668884277,-7.667086601257324,-8.047822952270508,-7.383411407470703
1132,-6.855545997619629,-7.2290358543396,-6.259461879730225,-6.781347910563151
1133,-7.407557010650635,-8.761847496032715,-10.995133399963379,-9.054845968882242
1134,-7.376893520355225,-9.868627548217773,-4.347416400909424,-7.197645823160808
1135,-9.283730506896973,-5.759566307067871,-9.672174453735352,-8.238490422566732
1136,-9.275163650512695,-9.274710655212402,-7.581040382385254,-8.710304896036783
1137,-4.2327680587768555,-8.409730911254883,-7.48584508895874,-6.709448019663493
1138,-7.360297203063965,-8.965608596801758,-5.018161296844482,-7.114689032236735
1139,-7.823836326599121,-8.208107948303223,-5.231817722320557,-7.087920665740967
1140,-5.466706275939941,-5.591786861419678,-4.966578006744385,-5.341690381368001
1141,-5.226523399353027,-7.068899631500244,-9.525690078735352,-7.273704369862874
1142,-7.817110538482666,-7.291547775268555,-9.667101860046387,-8.258586724599203
1143,-8.143655776977539,-5.565088272094727,-8.091251373291016,-7.266665140787761
1144,-6.902104377746582,-7.203329086303711,-5.924938678741455,-6.676790714263916
1145,-8.345491409301758,-8.292579650878906,-7.401675701141357,-8.013248920440674
1146,-8.801526069641113,-7.014489650726318,-7.973590850830078,-7.929868857065837
1147,-8.992209434509277,-11.074089050292969,-10.315768241882324,-10.127355575561523
1148,-7.063127517700195,-9.251694679260254,-10.425305366516113,-8.913375854492188
1149,-7.135280132293701,-6.063455104827881,-7.4322028160095215,-6.876979351043701
1150,-7.495344638824463,-9.156744956970215,-10.402661323547363,-9.018250306447348
1151,-4.878862380981445,-3.3317806720733643,-4.844543933868408,-4.351728995641072
1152,-7.595264434814453,-10.325206756591797,-8.820014953613281,-8.913495381673178
1153,-9.142518043518066,-6.3492913246154785,-7.154821395874023,-7.548876921335856
1154,-3.7177278995513916,-5.1461501121521,-5.690379619598389,-4.85141921043396
1155,-5.696150779724121,-6.573633193969727,-6.078339099884033,-6.11604102452596
1156,-9.264787673950195,-11.935749053955078,-9.291624069213867,-10.164053599039713
1157,-5.376717567443848,-9.136292457580566,-8.676817893981934,-7.729942639668782
1158,-6.091846466064453,-10.093483924865723,-8.616071701049805,-8.267134030659994
1159,-4.608827590942383,-6.300103664398193,-4.223511695861816,-5.044147650400798
1160,-4.684593677520752,-7.496598243713379,-9.80966567993164,-7.330285867055257
1161,-8.436163902282715,-9.244053840637207,-5.991748332977295,-7.890655358632405
1162,-9.816213607788086,-8.38634967803955,-9.640839576721191,-9.281134287516275
1163,-11.194272994995117,-10.146175384521484,-9.900504112243652,-10.413650830586752
1164,-11.711405754089355,-11.130546569824219,-7.5982794761657715,-10.146743933359781
1165,-9.322760581970215,-7.900871753692627,-9.703498840332031,-8.975710391998291
1166,-9.087681770324707,-10.992121696472168,-8.653298377990723,-9.5777006149292
1167,-8.733511924743652,-11.145715713500977,-8.895759582519531,-9.591662406921387
1168,-11.88524341583252,-11.378396034240723,-10.48121452331543,-11.248284657796225
1169,-3.1322994232177734,-3.695024013519287,-4.008429050445557,-3.611917495727539
1170,-4.837791442871094,-10.026698112487793,-8.209790229797363,-7.691426595052083
1171,-8.252955436706543,-8.499855041503906,-6.124879837036133,-7.62589677174886
1172,-6.674750328063965,-8.481393814086914,-10.026399612426758,-8.394181251525879
1173,-4.556975364685059,-5.034852027893066,-3.948305130004883,-4.513377507527669
1174,-7.783344268798828,-7.09234619140625,-6.756157398223877,-7.210615952809651
1175,-10.948223114013672,-7.2142767906188965,-7.768947124481201,-8.643815676371256
1176,-3.5493838787078857,-5.741360187530518,-3.6686511039733887,-4.319798390070598
1177,-6.637153148651123,-8.526710510253906,-10.185417175292969,-8.449760278066
1178,-3.8721272945404053,-7.096277713775635,-5.684346675872803,-5.550917228062947
1179,-6.512128829956055,-9.564109802246094,-7.5033183097839355,-7.859852313995361
1180,-8.510481834411621,-9.998299598693848,-4.111799240112305,-7.540193557739258
1181,-9.942599296569824,-5.517613410949707,-5.995306015014648,-7.15183957417806
1182,-9.42505931854248,-7.1332316398620605,-8.666996955871582,-8.408429304758707
1183,-7.150129318237305,-3.2739415168762207,-5.123347282409668,-5.1824727058410645
1184,-4.6586384773254395,-6.249991416931152,-5.931177616119385,-5.613269170125325
1185,-3.4739480018615723,-4.188246726989746,-8.193618774414062,-5.285271167755127
1186,-5.353542327880859,-3.8518309593200684,-4.661156177520752,-4.62217648824056
1187,-10.581798553466797,-8.603798866271973,-10.122735023498535,-9.769444147745768
1188,-10.063892364501953,-11.270232200622559,-9.81486988067627,-10.38299814860026
1189,-7.7488813400268555,-5.0504021644592285,-5.3536458015441895,-6.050976435343425
1190,-3.3972012996673584,-2.3642737865448,-3.8036000728607178,-3.1883583863576255
1191,-4.780218124389648,-6.3645920753479,-4.818209648132324,-5.321006615956624
1192,-11.255657196044922,-5.681795120239258,-9.278865814208984,-8.738772710164389
1193,-7.304775714874268,-6.302216053009033,-8.178924560546875,-7.261972109476726
1194,-4.35814094543457,-8.15553092956543,-6.500283241271973,-6.337985038757324
