dataset,subgroup,variant,reference,K,primary_selected,queries,EF_delta,EF_delta_low,EF_delta_high,Hits_delta,Hits_delta_low,Hits_delta_high,Recall_delta,Recall_delta_low,Recall_delta_high,Known_positive_rate_delta,Known_positive_rate_delta_low,Known_positive_rate_delta_high,Any_hit_delta,Any_hit_delta_low,Any_hit_delta_high
C2_test,train,historical_ef_selected,tuna_retrained,20,False,2745,-0.22229450905559967,-0.3713084640251582,-0.07698667620415774,-0.17632058287795993,-0.2238252534418597,-0.12165909422618437,-0.020193179055915056,-0.03440997251166328,-0.006541722479832461,-0.00881602914389805,-0.01119126267209325,-0.0060829547113094035,-0.016029143897996367,-0.034079024845035846,0.0007397431315712136
C2_test,train,historical_ef_selected,tuna_retrained,30,False,2745,-0.1953419423856113,-0.29964317302009175,-0.09025499263524692,-0.2167577413479056,-0.2653248276190643,-0.16043109007697104,-0.026449328896255397,-0.040973743030026946,-0.011920865745512859,-0.007225258044930044,-0.008844160920635327,-0.0053477030025658005,-0.016393442622950838,-0.03420221997477865,0.0003634486554832279
C2_test,train,historical_ef_selected,combo_55_45,10,False,2745,-0.6400943423552912,-0.8605897311271754,-0.38430590589950436,-0.13078324225865212,-0.1595391044435629,-0.09663252078011939,-0.029986726488986787,-0.040356108158366,-0.018213362148406347,-0.013078324225865579,-0.015953910444356234,-0.009663252078012224,-0.039708561020036504,-0.05195543009398089,-0.02571653789018025
C2_test,train,historical_ef_selected,combo_55_45,20,False,2745,-0.525158753498705,-0.6260951407018649,-0.4335398484414149,-0.2269581056466301,-0.2546253053325724,-0.1983292275368203,-0.04824789880975683,-0.057432920551500045,-0.03982887389249483,-0.011347905282331566,-0.012731265266628902,-0.009916461376841067,-0.04845173041894346,-0.06083030811362913,-0.037458473121835104
C2_test,train,historical_ef_selected,combo_55_45,30,False,2745,-0.4330852970483079,-0.4922999969105739,-0.37237670524678956,-0.2761384335154826,-0.3056175777468797,-0.2441663170228769,-0.05935304265597957,-0.06784799385526498,-0.05089652553887273,-0.00920461445051586,-0.010187252591562553,-0.008138877234095706,-0.04517304189435345,-0.05591670335314403,-0.03511714841525784
C2_test,train,query_balanced,ipin_baseline,10,True,2745,0.12752997688552004,-0.08438154565671627,0.3746128699238902,-0.021493624772313313,-0.05594316303915829,0.018905135615050157,0.006051003531871546,-0.0038246285919790375,0.01767219219043585,-0.002149362477231548,-0.005594316303915929,0.0018905135615048662,0.010564663023679421,-0.004654483022442481,0.028943560554832375
C2_test,train,query_balanced,ipin_baseline,20,True,2745,0.02652946561767111,-0.08452713271015541,0.1577975953679456,-0.03934426229508192,-0.08003728533075609,0.01107079319868421,0.0032219638591357014,-0.007049127191188281,0.014940280745590829,-0.001967213114754146,-0.004001864266537722,0.00055353965993438,0.0014571948998178819,-0.013225185941972282,0.017109822074711144
C2_test,train,query_balanced,ipin_baseline,30,True,2745,0.10916429727680343,0.031037660583997994,0.20025449219129926,-0.004735883424408005,-0.03934874795964559,0.040121457669314534,0.01624184229458092,0.00555655775629655,0.028868963222579896,-0.00015786278081358907,-0.0013116249319881958,0.0013373819223105466,0.014571948998178486,0.001692656254158867,0.029389818323369444
C2_test,train,query_balanced,ipin_optimized,10,True,2745,-0.6985454405435503,-0.9096960839107802,-0.46594851825520933,-0.17996357012750464,-0.21363656765137912,-0.1414242048240171,-0.03156707538965847,-0.0415650884644911,-0.020889663540443745,-0.017996357012751193,-0.021363656765138638,-0.014142420482401922,-0.03970856102003639,-0.05470095459299541,-0.022928524924536637
C2_test,train,query_balanced,ipin_optimized,20,True,2745,-0.32789540719598476,-0.4618003857191849,-0.16776802736657137,-0.20109289617486348,-0.24064339286314854,-0.15214715982635002,-0.029288619843621022,-0.04178921441353452,-0.014593454935951503,-0.010054644808743365,-0.012032169643157767,-0.007607357991317374,-0.021493624772313313,-0.03492639358940162,-0.005516638860173393
C2_test,train,query_balanced,ipin_optimized,30,True,2745,-0.19134150846063758,-0.26777895346614844,-0.10304546674203197,-0.19744990892531877,-0.23425030896925259,-0.15618501886870478,-0.025227543711112632,-0.03581896829201944,-0.012945330454435163,-0.006581663630843948,-0.00780834363230829,-0.0052061672956233915,-0.012750455373406133,-0.026213462189022846,0.0021684681588628094
C2_test,train,query_balanced,tuna_retrained,10,True,2745,-0.7823643186881206,-1.0739063217376184,-0.45038574574155105,-0.2535519125683061,-0.31326265499017625,-0.1894072497304768,-0.0353820234852516,-0.04894508240742982,-0.019574531847701207,-0.025355191256831514,-0.03132626549901819,-0.01894072497304757,-0.04954462659380687,-0.06926590358793752,-0.027164761608997456
C2_test,train,query_balanced,tuna_retrained,20,True,2745,-0.5501899162515844,-0.7037847930079916,-0.35054695064597663,-0.3774134790528234,-0.4401039596320231,-0.3000750524887341,-0.04948179889953608,-0.06368403712094999,-0.031207723310666024,-0.018870673952641415,-0.022005197981601405,-0.01500375262443689,-0.03752276867030968,-0.054857853477589445,-0.018509193334084115
C2_test,train,query_balanced,tuna_retrained,30,True,2745,-0.3866834508462489,-0.49040553535280423,-0.2675091656917517,-0.41420765027322437,-0.46895352761670844,-0.34691736646524135,-0.05167687260736803,-0.06598549853543248,-0.03509528946699707,-0.013806921675773992,-0.015631784253890318,-0.011563912215507894,-0.02914389799635697,-0.04565770916714309,-0.012314238705169626
C2_test,train,query_balanced,combo_55_45,10,True,2745,-1.3386397828988414,-1.6290017882236834,-1.021518821085761,-0.31074681238615676,-0.36141923492246847,-0.2560616906638774,-0.06155380187864526,-0.07524648494010693,-0.04661680052739669,-0.031074681238616772,-0.0361419234922476,-0.02560616906638848,-0.0794171220400729,-0.09659163967002875,-0.06007940231898565
C2_test,train,query_balanced,combo_55_45,20,True,2745,-0.8530541606946898,-0.9887680691084514,-0.6960970977672096,-0.4280510018214936,-0.4737564860960701,-0.3723975652073504,-0.07753651865337785,-0.08998146971815559,-0.06326860532603266,-0.02140255009107493,-0.023687824304803894,-0.018619878260367713,-0.06994535519125678,-0.08418668844171041,-0.05395099023862414
C2_test,train,query_balanced,combo_55_45,30,True,2745,-0.6244268055089455,-0.7064820305902921,-0.5276563307172814,-0.4735883424408014,-0.5190129454636317,-0.4194300010851184,-0.0845805863670922,-0.09591262462282825,-0.07148351315866797,-0.01578627808135981,-0.017300431515454268,-0.013981000036170426,-0.05792349726775958,-0.07093935499314641,-0.04256816120548582
C2_test,train,shortlist_weighted,ipin_baseline,10,False,2745,0.12752997688552004,-0.08438154565671627,0.3746128699238902,-0.021493624772313313,-0.05594316303915829,0.018905135615050157,0.006051003531871546,-0.0038246285919790375,0.01767219219043585,-0.002149362477231548,-0.005594316303915929,0.0018905135615048662,0.010564663023679421,-0.004654483022442481,0.028943560554832375
C2_test,train,shortlist_weighted,ipin_baseline,20,False,2745,0.02652946561767111,-0.08452713271015541,0.1577975953679456,-0.03934426229508192,-0.08003728533075609,0.01107079319868421,0.0032219638591357014,-0.007049127191188281,0.014940280745590829,-0.001967213114754146,-0.004001864266537722,0.00055353965993438,0.0014571948998178819,-0.013225185941972282,0.017109822074711144
C2_test,train,shortlist_weighted,ipin_baseline,30,False,2745,0.10916429727680343,0.031037660583997994,0.20025449219129926,-0.004735883424408005,-0.03934874795964559,0.040121457669314534,0.01624184229458092,0.00555655775629655,0.028868963222579896,-0.00015786278081358907,-0.0013116249319881958,0.0013373819223105466,0.014571948998178486,0.001692656254158867,0.029389818323369444
C2_test,train,shortlist_weighted,ipin_optimized,10,False,2745,-0.6985454405435503,-0.9096960839107802,-0.46594851825520933,-0.17996357012750464,-0.21363656765137912,-0.1414242048240171,-0.03156707538965847,-0.0415650884644911,-0.020889663540443745,-0.017996357012751193,-0.021363656765138638,-0.014142420482401922,-0.03970856102003639,-0.05470095459299541,-0.022928524924536637
C2_test,train,shortlist_weighted,ipin_optimized,20,False,2745,-0.32789540719598476,-0.4618003857191849,-0.16776802736657137,-0.20109289617486348,-0.24064339286314854,-0.15214715982635002,-0.029288619843621022,-0.04178921441353452,-0.014593454935951503,-0.010054644808743365,-0.012032169643157767,-0.007607357991317374,-0.021493624772313313,-0.03492639358940162,-0.005516638860173393
C2_test,train,shortlist_weighted,ipin_optimized,30,False,2745,-0.19134150846063758,-0.26777895346614844,-0.10304546674203197,-0.19744990892531877,-0.23425030896925259,-0.15618501886870478,-0.025227543711112632,-0.03581896829201944,-0.012945330454435163,-0.006581663630843948,-0.00780834363230829,-0.0052061672956233915,-0.012750455373406133,-0.026213462189022846,0.0021684681588628094
C2_test,train,shortlist_weighted,tuna_retrained,10,False,2745,-0.7823643186881206,-1.0739063217376184,-0.45038574574155105,-0.2535519125683061,-0.31326265499017625,-0.1894072497304768,-0.0353820234852516,-0.04894508240742982,-0.019574531847701207,-0.025355191256831514,-0.03132626549901819,-0.01894072497304757,-0.04954462659380687,-0.06926590358793752,-0.027164761608997456
C2_test,train,shortlist_weighted,tuna_retrained,20,False,2745,-0.5501899162515844,-0.7037847930079916,-0.35054695064597663,-0.3774134790528234,-0.4401039596320231,-0.3000750524887341,-0.04948179889953608,-0.06368403712094999,-0.031207723310666024,-0.018870673952641415,-0.022005197981601405,-0.01500375262443689,-0.03752276867030968,-0.054857853477589445,-0.018509193334084115
C2_test,train,shortlist_weighted,tuna_retrained,30,False,2745,-0.3866834508462489,-0.49040553535280423,-0.2675091656917517,-0.41420765027322437,-0.46895352761670844,-0.34691736646524135,-0.05167687260736803,-0.06598549853543248,-0.03509528946699707,-0.013806921675773992,-0.015631784253890318,-0.011563912215507894,-0.02914389799635697,-0.04565770916714309,-0.012314238705169626
C2_test,train,shortlist_weighted,combo_55_45,10,False,2745,-1.3386397828988414,-1.6290017882236834,-1.021518821085761,-0.31074681238615676,-0.36141923492246847,-0.2560616906638774,-0.06155380187864526,-0.07524648494010693,-0.04661680052739669,-0.031074681238616772,-0.0361419234922476,-0.02560616906638848,-0.0794171220400729,-0.09659163967002875,-0.06007940231898565
C2_test,train,shortlist_weighted,combo_55_45,20,False,2745,-0.8530541606946898,-0.9887680691084514,-0.6960970977672096,-0.4280510018214936,-0.4737564860960701,-0.3723975652073504,-0.07753651865337785,-0.08998146971815559,-0.06326860532603266,-0.02140255009107493,-0.023687824304803894,-0.018619878260367713,-0.06994535519125678,-0.08418668844171041,-0.05395099023862414
C2_test,train,shortlist_weighted,combo_55_45,30,False,2745,-0.6244268055089455,-0.7064820305902921,-0.5276563307172814,-0.4735883424408014,-0.5190129454636317,-0.4194300010851184,-0.0845805863670922,-0.09591262462282825,-0.07148351315866797,-0.01578627808135981,-0.017300431515454268,-0.013981000036170426,-0.05792349726775958,-0.07093935499314641,-0.04256816120548582
C2_test,test,historical_ef_selected,ipin_baseline,10,False,1185,4.114807673087647,3.406022919897113,4.791752608020438,0.5696202531645569,0.49821066602316605,0.6422990063233965,0.10340006516800024,0.08556847531213926,0.12063193487776666,0.056962025316455306,0.04982106660231638,0.06422990063233922,0.10210970464135027,0.08194517933137617,0.12427959703867253
C2_test,test,historical_ef_selected,ipin_baseline,20,False,1185,2.2849104089254775,1.9542098427482635,2.6476892838314243,0.7907172995780591,0.7079019285703465,0.8768305795681981,0.11472687436159529,0.09815642336787794,0.1332190027557898,0.03953586497890346,0.0353950964285175,0.043841528978410066,0.0902953586497891,0.07022972041918986,0.11333623055809702
C2_test,test,historical_ef_selected,ipin_baseline,30,False,1185,1.6520908717661547,1.4179876214428697,1.892218689103373,0.9105485232067507,0.8029620602262648,1.0162335751925895,0.12419760325422569,0.10622920928562561,0.1426657562608891,0.030351617440224785,0.026765402007542127,0.0338744525064194,0.07932489451476799,0.06041393038833332,0.1002616093836624
C2_test,test,historical_ef_selected,ipin_optimized,10,False,1185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2_test,test,historical_ef_selected,ipin_optimized,20,False,1185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2_test,test,historical_ef_selected,ipin_optimized,30,False,1185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2_test,test,historical_ef_selected,tuna_retrained,10,False,1185,-1.5611018924137863,-2.1629651175128575,-1.0246267549775696,-0.17299578059071763,-0.24214453714387135,-0.11343293515753419,-0.03947259032294226,-0.054278495100665694,-0.02576011729090444,-0.017299578059072146,-0.02421445371438713,-0.011343293515753323,-0.03966244725738388,-0.059145498369539924,-0.02122131652424596
C2_test,test,historical_ef_selected,tuna_retrained,20,False,1185,-1.3374653725312804,-1.6802569838724033,-1.025383582846299,-0.3755274261603372,-0.47033910892567116,-0.29274270430665283,-0.06681915857549148,-0.08420911031371003,-0.05074731726090556,-0.018776371308017015,-0.02351695544628347,-0.014637135215332633,-0.04388185654008436,-0.06402829046178585,-0.025527487557402702
C2_test,test,historical_ef_selected,tuna_retrained,30,False,1185,-1.07116986037214,-1.2846661878454986,-0.840429563797254,-0.5603375527426167,-0.7054705557663784,-0.4275614857869509,-0.08015339204736127,-0.09624180191330683,-0.06258075472039469,-0.018677918424753498,-0.023515685192212452,-0.014252049526231714,-0.03881856540084383,-0.05656025308288074,-0.02076736881005174
C2_test,test,historical_ef_selected,combo_55_45,10,False,1185,-1.4940980578500582,-1.9264526236386952,-1.1055183600152063,-0.19071729957805905,-0.23524433210784337,-0.15263561638163045,-0.037503267208506386,-0.048602034163201115,-0.027698794638618338,-0.019071729957806538,-0.02352443321078463,-0.01526356163816344,-0.03206751054852319,-0.047455419291772466,-0.01791425423467325
C2_test,test,historical_ef_selected,combo_55_45,20,False,1185,-1.1427317444221696,-1.3953161648053194,-0.9037615348166806,-0.36708860759493644,-0.42234515694376074,-0.3164536469982083,-0.05720519788244227,-0.07002138843874958,-0.045014203404949375,-0.01835443037974696,-0.021117257847188122,-0.015822682349910563,-0.037130801687763615,-0.05357262543086943,-0.022271250282655572
C2_test,test,historical_ef_selected,combo_55_45,30,False,1185,-0.9169268464120108,-1.0998811345481336,-0.747590167781916,-0.5029535864978909,-0.5941803769022358,-0.4172460822879144,-0.06892997871602857,-0.08289719132295968,-0.05621796979312935,-0.01676511954992929,-0.019806012563407693,-0.013908202742930538,-0.03544303797468351,-0.05081317473010793,-0.021428093538932005
C2_test,test,query_balanced,ipin_baseline,10,True,1185,1.6937104279497017,1.1229780937883596,2.253547631360379,0.08523206751054868,0.02340202552307462,0.14180541755810985,0.0427290346493259,0.028327059339651822,0.05691691380413853,0.008523206751054696,0.0023402025523071852,0.01418054175581076,0.03797468354430378,0.018897855298389006,0.05746165296425549
C2_test,test,query_balanced,ipin_baseline,20,True,1185,0.8873310296422936,0.6131573532059218,1.159483169859331,0.0995780590717299,0.024609897824017204,0.16853978038913456,0.04518241646984117,0.03136331639772564,0.058923009519183916,0.004978902953586356,0.0012304948912008097,0.008426989019456899,0.04556962025316458,0.02833814586341169,0.06323244921300589
C2_test,test,query_balanced,ipin_baseline,30,True,1185,0.5767987021042575,0.38304761950045607,0.7668679273845251,0.0540084388185651,-0.03288692067752461,0.1339598295436588,0.04427614823864012,0.02945600373486307,0.0586292851081129,0.0018002812939520718,-0.0010962306892506823,0.004465327651455274,0.03881856540084394,0.021208998007018837,0.057306649753924355
C2_test,test,query_balanced,ipin_optimized,10,True,1185,-2.421097245137945,-3.0602023227526636,-1.7793368815062092,-0.4843881856540082,-0.5601381196873846,-0.4153027308885571,-0.06067103051867434,-0.07687253816868489,-0.04456669313888762,-0.04843881856540061,-0.056013811968738426,-0.04153027308885565,-0.0641350210970465,-0.0864114383617525,-0.04428822178477684
C2_test,test,query_balanced,ipin_optimized,20,True,1185,-1.3975793792831839,-1.7329657524875002,-1.1049065504854223,-0.6911392405063292,-0.7898513088417028,-0.5996992002309653,-0.06954445789175412,-0.08642778958160008,-0.05454548393842414,-0.034556962025317106,-0.039492565442085445,-0.02998496001154883,-0.044725738396624526,-0.06434529225439493,-0.027214886976634857
C2_test,test,query_balanced,ipin_optimized,30,True,1185,-1.0752921696618971,-1.2778899503907128,-0.8730016990817978,-0.8565400843881856,-0.979164824673371,-0.7398311767109861,-0.07992145501558556,-0.09504700822863706,-0.06442330241303838,-0.028551336146272713,-0.032638827489112315,-0.02466103922369956,-0.040506329113924044,-0.05782973294903086,-0.02432598228277728
C2_test,test,query_balanced,tuna_retrained,10,True,1185,-3.9821991375517314,-4.790342983895617,-3.25264819003078,-0.6573839662447258,-0.7640239824564132,-0.5645505399872948,-0.1001436208416166,-0.12052852161890372,-0.08168662821246726,-0.06573839662447276,-0.07640239824564116,-0.05645505399873016,-0.10379746835443038,-0.1290627822944896,-0.0803040025667762
C2_test,test,query_balanced,tuna_retrained,20,True,1185,-2.7350447518144643,-3.168949024286727,-2.3454476101796384,-1.0666666666666664,-1.2223340821089945,-0.926396809476841,-0.1363636164672456,-0.1582354033520263,-0.11673641740814553,-0.05333333333333412,-0.06111670410545041,-0.046319840473842334,-0.08860759493670889,-0.11345034654683675,-0.06735518947930949
C2_test,test,query_balanced,tuna_retrained,30,True,1185,-2.146462030034037,-2.422963503162189,-1.882185575060137,-1.4168776371308023,-1.6388616281233728,-1.2124659987123774,-0.16007484706294683,-0.18076311773814413,-0.14034659233941144,-0.04722925457102621,-0.05462872093744544,-0.04041553329041223,-0.07932489451476787,-0.10113303779895248,-0.05907941670259072
C2_test,test,query_balanced,combo_55_45,10,True,1185,-3.9151953029880033,-4.64392588088574,-3.238924627445437,-0.6751054852320673,-0.7667271139357718,-0.5927664044612502,-0.09817429772718073,-0.11665353367218557,-0.08111677845157395,-0.06751054852320715,-0.07667271139357716,-0.05927664044612496,-0.09620253164556969,-0.12078082440073111,-0.07343525894153963
C2_test,test,query_balanced,combo_55_45,20,True,1185,-2.5403111237053535,-2.945025515063338,-2.191203272266639,-1.0582278481012657,-1.1936721944527604,-0.9386930662992499,-0.1267496557741964,-0.14684195529828997,-0.10899057751813669,-0.05291139240506407,-0.05968360972263857,-0.04693465331496287,-0.08185654008438814,-0.10584324084481152,-0.06082124988418426
C2_test,test,query_balanced,combo_55_45,30,True,1185,-1.992219016073908,-2.2390700054167962,-1.7711345581734148,-1.3594936708860765,-1.547379457232199,-1.1799820717131473,-0.14885143373161414,-0.16746755040966213,-0.13219537714289367,-0.045316455696202004,-0.05157931524107312,-0.03933273572377161,-0.07594936708860756,-0.0961756442087962,-0.05733328764919348
C2_test,test,shortlist_weighted,ipin_baseline,10,False,1185,1.6937104279497017,1.1229780937883596,2.253547631360379,0.08523206751054868,0.02340202552307462,0.14180541755810985,0.0427290346493259,0.028327059339651822,0.05691691380413853,0.008523206751054696,0.0023402025523071852,0.01418054175581076,0.03797468354430378,0.018897855298389006,0.05746165296425549
C2_test,test,shortlist_weighted,ipin_baseline,20,False,1185,0.8873310296422936,0.6131573532059218,1.159483169859331,0.0995780590717299,0.024609897824017204,0.16853978038913456,0.04518241646984117,0.03136331639772564,0.058923009519183916,0.004978902953586356,0.0012304948912008097,0.008426989019456899,0.04556962025316458,0.02833814586341169,0.06323244921300589
C2_test,test,shortlist_weighted,ipin_baseline,30,False,1185,0.5767987021042575,0.38304761950045607,0.7668679273845251,0.0540084388185651,-0.03288692067752461,0.1339598295436588,0.04427614823864012,0.02945600373486307,0.0586292851081129,0.0018002812939520718,-0.0010962306892506823,0.004465327651455274,0.03881856540084394,0.021208998007018837,0.057306649753924355
C2_test,test,shortlist_weighted,ipin_optimized,10,False,1185,-2.421097245137945,-3.0602023227526636,-1.7793368815062092,-0.4843881856540082,-0.5601381196873846,-0.4153027308885571,-0.06067103051867434,-0.07687253816868489,-0.04456669313888762,-0.04843881856540061,-0.056013811968738426,-0.04153027308885565,-0.0641350210970465,-0.0864114383617525,-0.04428822178477684
C2_test,test,shortlist_weighted,ipin_optimized,20,False,1185,-1.3975793792831839,-1.7329657524875002,-1.1049065504854223,-0.6911392405063292,-0.7898513088417028,-0.5996992002309653,-0.06954445789175412,-0.08642778958160008,-0.05454548393842414,-0.034556962025317106,-0.039492565442085445,-0.02998496001154883,-0.044725738396624526,-0.06434529225439493,-0.027214886976634857
C2_test,test,shortlist_weighted,ipin_optimized,30,False,1185,-1.0752921696618971,-1.2778899503907128,-0.8730016990817978,-0.8565400843881856,-0.979164824673371,-0.7398311767109861,-0.07992145501558556,-0.09504700822863706,-0.06442330241303838,-0.028551336146272713,-0.032638827489112315,-0.02466103922369956,-0.040506329113924044,-0.05782973294903086,-0.02432598228277728
C2_test,test,shortlist_weighted,tuna_retrained,10,False,1185,-3.9821991375517314,-4.790342983895617,-3.25264819003078,-0.6573839662447258,-0.7640239824564132,-0.5645505399872948,-0.1001436208416166,-0.12052852161890372,-0.08168662821246726,-0.06573839662447276,-0.07640239824564116,-0.05645505399873016,-0.10379746835443038,-0.1290627822944896,-0.0803040025667762
C2_test,test,shortlist_weighted,tuna_retrained,20,False,1185,-2.7350447518144643,-3.168949024286727,-2.3454476101796384,-1.0666666666666664,-1.2223340821089945,-0.926396809476841,-0.1363636164672456,-0.1582354033520263,-0.11673641740814553,-0.05333333333333412,-0.06111670410545041,-0.046319840473842334,-0.08860759493670889,-0.11345034654683675,-0.06735518947930949
C2_test,test,shortlist_weighted,tuna_retrained,30,False,1185,-2.146462030034037,-2.422963503162189,-1.882185575060137,-1.4168776371308023,-1.6388616281233728,-1.2124659987123774,-0.16007484706294683,-0.18076311773814413,-0.14034659233941144,-0.04722925457102621,-0.05462872093744544,-0.04041553329041223,-0.07932489451476787,-0.10113303779895248,-0.05907941670259072
C2_test,test,shortlist_weighted,combo_55_45,10,False,1185,-3.9151953029880033,-4.64392588088574,-3.238924627445437,-0.6751054852320673,-0.7667271139357718,-0.5927664044612502,-0.09817429772718073,-0.11665353367218557,-0.08111677845157395,-0.06751054852320715,-0.07667271139357716,-0.05927664044612496,-0.09620253164556969,-0.12078082440073111,-0.07343525894153963
C2_test,test,shortlist_weighted,combo_55_45,20,False,1185,-2.5403111237053535,-2.945025515063338,-2.191203272266639,-1.0582278481012657,-1.1936721944527604,-0.9386930662992499,-0.1267496557741964,-0.14684195529828997,-0.10899057751813669,-0.05291139240506407,-0.05968360972263857,-0.04693465331496287,-0.08185654008438814,-0.10584324084481152,-0.06082124988418426
C2_test,test,shortlist_weighted,combo_55_45,30,False,1185,-1.992219016073908,-2.2390700054167962,-1.7711345581734148,-1.3594936708860765,-1.547379457232199,-1.1799820717131473,-0.14885143373161414,-0.16746755040966213,-0.13219537714289367,-0.045316455696202004,-0.05157931524107312,-0.03933273572377161,-0.07594936708860756,-0.0961756442087962,-0.05733328764919348
C1_test,all,historical_ef_selected,ipin_baseline,10,False,2083,6.327397300058349,5.687724633349422,7.074345738913876,0.3826212193951033,0.3474229858745382,0.4241158778424114,0.14775259223740206,0.13279090687714606,0.1654941540625839,0.03826212193950921,0.034742298587453514,0.042411587784240715,0.19779164666346616,0.1791626194134314,0.22122971667614452
C1_test,all,historical_ef_selected,ipin_baseline,20,False,2083,3.7567885401879835,3.454860606977769,4.086423227824113,0.4954392702832454,0.4559214157691049,0.5349329065230258,0.1743889926877299,0.16026236231159952,0.18990716076243305,0.02477196351416234,0.02279607078845531,0.026746645326151466,0.171387421987518,0.15427766066118562,0.19067039647967723
C1_test,all,historical_ef_selected,ipin_baseline,30,False,2083,2.6391172890203363,2.4214319851015893,2.855570877578369,0.543446951512242,0.49391592758992914,0.5866618624650848,0.18355998976762794,0.16829986656462306,0.19883423197355157,0.018114898383741057,0.016463864252997364,0.019555395415502563,0.15410465674507923,0.13734206988624983,0.17342588122725622
C1_test,all,historical_ef_selected,ipin_optimized,10,False,2083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1_test,all,historical_ef_selected,ipin_optimized,20,False,2083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1_test,all,historical_ef_selected,ipin_optimized,30,False,2083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1_test,all,historical_ef_selected,tuna_retrained,10,False,2083,-3.2771019391878156,-3.885968795213676,-2.6036767293791137,-0.21507441190590482,-0.24734113278383005,-0.17755969122921547,-0.07565773348594673,-0.0900333580803322,-0.06012575344694756,-0.021507441190590337,-0.024734113278383152,-0.017755969122921413,-0.06529044647143545,-0.08175220213339694,-0.04623492444056963
C1_test,all,historical_ef_selected,tuna_retrained,20,False,2083,-1.94300191511371,-2.3033930676199845,-1.5205204441548128,-0.26980316850696107,-0.3089106797914974,-0.22296367638965328,-0.09038664611244701,-0.10708308457077882,-0.07060495737676019,-0.013490158425348855,-0.015445533989575374,-0.011148183819482993,-0.06913106096975519,-0.08706029778996238,-0.049422954247439456
C1_test,all,historical_ef_selected,tuna_retrained,30,False,2083,-1.3230321509493743,-1.561018993790671,-1.058719641552572,-0.2933269323091694,-0.3295717120963683,-0.25464240778095104,-0.09225533868618352,-0.10868998457065979,-0.07388377571928831,-0.009777564410305334,-0.01098572373654551,-0.00848808025936503,-0.06289006240998551,-0.07957516238371216,-0.04365221335495352
C1_test,all,historical_ef_selected,combo_55_45,10,False,2083,-2.637244594283082,-3.0670268047429303,-2.208595495336586,-0.17138742198751789,-0.1929585510212631,-0.1490482978496065,-0.06134151974295876,-0.07129077075682326,-0.05146608233928503,-0.017138742198751653,-0.019295855102127144,-0.014904829784960412,-0.05328852616418622,-0.06552112651423182,-0.04038772213247177
C1_test,all,historical_ef_selected,combo_55_45,20,False,2083,-1.5286165746932738,-1.7604901139416198,-1.3081508552365986,-0.21891502640422456,-0.24249006208198048,-0.19253312766053288,-0.07112591052948408,-0.0817075155977857,-0.06081922665990665,-0.010945751320211777,-0.01212450310409932,-0.009626656383026918,-0.05232837253960643,-0.06369504808292753,-0.041644095151114835
C1_test,all,historical_ef_selected,combo_55_45,30,False,2083,-1.2171570605343947,-1.3562411848281861,-1.0473223156530687,-0.242918867018723,-0.2687928929384965,-0.218325066124611,-0.08454064420804952,-0.09426461168808145,-0.07287565302958382,-0.008097295567290518,-0.008959763097949781,-0.00727750220415356,-0.060009601536245794,-0.07094666170407696,-0.04720995620108123
C1_test,all,query_balanced,ipin_baseline,10,True,2083,1.587918840775206,1.0055296763300112,2.193212197366961,0.05136821891502641,0.027192413584394434,0.07715787518717278,0.03712304067008079,0.023576939669721686,0.05133485995938986,0.005136821891502559,0.002719241358439436,0.007715787518717166,0.0456072971675468,0.028116783523225265,0.06486293149207124
C1_test,all,query_balanced,ipin_baseline,20,True,2083,0.9271221593891665,0.6516726518010116,1.2269215158822475,0.05856937109937588,0.03136557308721771,0.08658647402152893,0.04285398144468039,0.029883765319988653,0.056793690681119696,0.0029284685549686787,0.0015682786543607355,0.0043293237010764,0.049447911665866595,0.03347603793873323,0.0653771861912729
C1_test,all,query_balanced,ipin_baseline,30,True,2083,0.655322410232138,0.445973630138562,0.843586914038909,0.06192990878540572,0.02685181707398504,0.09091268984380614,0.04525353877226124,0.03058965457143494,0.05842853857219937,0.002064330292846736,0.0008950605691328224,0.0030304229947935154,0.05376860297647623,0.037641517897677,0.06922361451115452
C1_test,all,query_balanced,ipin_optimized,10,True,2083,-4.739478459283143,-5.407546236268894,-4.159011701786051,-0.3312530004800769,-0.37007825166202357,-0.29849653898908457,-0.11062955156732127,-0.12640531838697544,-0.09696098155072874,-0.03312530004800665,-0.037007825166201776,-0.029849653898907952,-0.15218434949591936,-0.1722849605223201,-0.1353816948937755
